ndmi_mean,ndmi_std,date,area
-0.18493494,0.033964742,2019-08-01,ceel buur
-0.20042512,0.02946159,2019-09-01,ceel buur
-0.20171784,0.027819393,2019-10-01,ceel buur
-0.11675165,0.07075152,2019-11-01,ceel buur
-0.1032965,0.057938613,2019-12-01,ceel buur
-0.11610807,0.055828087,2020-01-01,ceel buur
-0.164071,0.037548896,2020-02-01,ceel buur
-0.19333765,0.034299288,2020-03-01,ceel buur
-0.19505273,0.033506297,2020-04-01,ceel buur
-0.17090693,0.044698678,2020-05-01,ceel buur
-0.15954794,0.046122376,2020-06-01,ceel buur
-0.18351132,0.03431224,2020-07-01,ceel buur
-0.1761102,0.039092798,2020-08-01,ceel buur
-0.20437215,0.043721043,2020-09-01,ceel buur
-0.20737453,0.031492487,2020-10-01,ceel buur
-0.20717524,0.033936862,2020-11-01,ceel buur
-0.13428909,0.060202375,2020-12-01,ceel buur
-0.17381872,0.04216097,2021-01-01,ceel buur
-0.17880264,0.033909235,2021-02-01,ceel buur
-0.20287152,0.031022135,2021-03-01,ceel buur
-0.20023884,0.031569097,2021-04-01,ceel buur
-0.20706914,0.033048455,2021-05-01,ceel buur
-0.15201682,0.054074187,2021-06-01,ceel buur
-0.17037126,0.044795435,2021-07-01,ceel buur
-0.19122918,0.048237007,2021-08-01,ceel buur
-0.20594679,0.029615643,2021-09-01,ceel buur
-0.20787486,0.030151814,2021-10-01,ceel buur
-0.19576423,0.05038037,2021-11-01,ceel buur
-0.17636375,0.035616565,2021-12-01,ceel buur
-0.18427025,0.03847604,2022-01-01,ceel buur
-0.17491879,0.056383476,2017-02-01,belet weyne
-0.18293734,0.054903675,2017-03-01,belet weyne
-0.18659288,0.055513375,2017-04-01,belet weyne
-0.19001824,0.05409007,2017-05-01,belet weyne
-0.14568326,0.07319044,2017-06-01,belet weyne
-0.159081,0.07124863,2017-07-01,belet weyne
-0.17911066,0.06399881,2017-08-01,belet weyne
-0.18151997,0.060870085,2017-09-01,belet weyne
-0.19280833,0.060134813,2017-10-01,belet weyne
-0.180593,0.062430225,2017-11-01,belet weyne
-0.11573043,0.07011448,2017-12-01,belet weyne
-0.15452148,0.05433864,2018-01-01,belet weyne
-0.16985293,0.052660648,2018-02-01,belet weyne
-0.1882307,0.055760264,2018-03-01,belet weyne
-0.1832462,0.053063776,2018-04-01,belet weyne
-0.10291883,0.11928356,2018-05-01,belet weyne
-0.06593192,0.0976516,2018-06-01,belet weyne
-0.10863398,0.07342298,2018-07-01,belet weyne
-0.14750554,0.07353528,2018-08-01,belet weyne
-0.17140561,0.06783975,2018-09-01,belet weyne
-0.18456915,0.06282007,2018-10-01,belet weyne
-0.14953724,0.07106479,2018-11-01,belet weyne
-0.15169862,0.068653375,2018-12-01,belet weyne
-0.1850945,0.06281375,2019-01-01,belet weyne
-0.18964109,0.054458547,2019-02-01,belet weyne
-0.19227603,0.0525904,2019-03-01,belet weyne
-0.19438706,0.04865068,2019-04-01,belet weyne
-0.20804311,0.050865013,2019-05-01,belet weyne
-0.15331133,0.08706567,2019-06-01,belet weyne
-0.15469202,0.069564916,2019-07-01,belet weyne
-0.16613792,0.064823955,2019-08-01,belet weyne
-0.18597105,0.062002946,2019-09-01,belet weyne
-0.1929365,0.057098124,2019-10-01,belet weyne
-0.06709522,0.11881434,2019-11-01,belet weyne
-0.049106978,0.10159453,2019-12-01,belet weyne
-0.091809325,0.09269441,2020-01-01,belet weyne
-0.14240907,0.06947397,2020-02-01,belet weyne
-0.18062778,0.06270338,2020-03-01,belet weyne
-0.18184762,0.055814855,2020-04-01,belet weyne
-0.14833626,0.07058744,2020-05-01,belet weyne
-0.0774714,0.10952927,2020-06-01,belet weyne
-0.15579599,0.07405969,2020-07-01,belet weyne
-0.15521792,0.068382934,2020-08-01,belet weyne
-0.19238932,0.08015704,2020-09-01,belet weyne
-0.19249415,0.089979894,2020-10-01,belet weyne
-0.17919424,0.08443719,2020-11-01,belet weyne
-0.121357284,0.084573664,2020-12-01,belet weyne
-0.17176223,0.066431545,2021-01-01,belet weyne
-0.1838807,0.056444228,2021-02-01,belet weyne
-0.19794439,0.052739926,2021-03-01,belet weyne
-0.1951221,0.05050807,2021-04-01,belet weyne
-0.20235997,0.053014796,2021-05-01,belet weyne
-0.09028821,0.09778063,2021-06-01,belet weyne
-0.13052052,0.07889426,2021-07-01,belet weyne
-0.16805373,0.08363054,2021-08-01,belet weyne
-0.19744423,0.060251232,2021-09-01,belet weyne
-0.19816375,0.058260426,2021-10-01,belet weyne
-0.19042668,0.06366594,2021-11-01,belet weyne
-0.16673763,0.0606095,2021-12-01,belet weyne
-0.19106385,0.05860469,2022-01-01,belet weyne
-0.17407821,0.05209297,2017-02-01,bulo burto
-0.18113111,0.05392579,2017-03-01,bulo burto
-0.18343979,0.052941345,2017-04-01,bulo burto
-0.18418273,0.059984844,2017-05-01,bulo burto
-0.09137216,0.07557163,2017-06-01,bulo burto
-0.11871806,0.059518646,2017-07-01,bulo burto
-0.15864335,0.059008308,2017-08-01,bulo burto
-0.17073034,0.058576215,2017-09-01,bulo burto
-0.1837612,0.049228907,2017-10-01,bulo burto
-0.14302537,0.0508364,2017-11-01,bulo burto
-0.07122089,0.07174528,2017-12-01,bulo burto
-0.12483425,0.059822153,2018-01-01,bulo burto
-0.1565373,0.049622085,2018-02-01,bulo burto
-0.17642798,0.058380943,2018-03-01,bulo burto
-0.18450956,0.047169417,2018-04-01,bulo burto
-0.0464471,0.09547704,2018-05-01,bulo burto
-0.009836472,0.09249865,2018-06-01,bulo burto
-0.06614852,0.079087466,2018-07-01,bulo burto
-0.14786689,0.061252464,2018-08-01,bulo burto
-0.17277396,0.05387537,2018-09-01,bulo burto
-0.18038063,0.05379287,2018-10-01,bulo burto
-0.10578224,0.0780344,2018-11-01,bulo burto
-0.09826007,0.075367086,2018-12-01,bulo burto
-0.14352854,0.06356336,2019-01-01,bulo burto
-0.18051824,0.050511617,2019-02-01,bulo burto
-0.18839157,0.048571255,2019-03-01,bulo burto
-0.18925975,0.047400873,2019-04-01,bulo burto
-0.20123549,0.048881143,2019-05-01,bulo burto
-0.09177312,0.09155713,2019-06-01,bulo burto
-0.14414619,0.058743853,2019-07-01,bulo burto
-0.15304063,0.05622206,2019-08-01,bulo burto
-0.18353221,0.05665228,2019-09-01,bulo burto
-0.19005883,0.049135655,2019-10-01,bulo burto
-0.010402095,0.109046265,2019-11-01,bulo burto
0.0055357795,0.09201941,2019-12-01,bulo burto
-0.017762603,0.0844874,2020-01-01,bulo burto
-0.123697385,0.05731754,2020-02-01,bulo burto
-0.17139494,0.049004607,2020-03-01,bulo burto
-0.17801607,0.05117488,2020-04-01,bulo burto
-0.11124253,0.077844575,2020-05-01,bulo burto
-0.042828184,0.08643732,2020-06-01,bulo burto
-0.13099499,0.06034171,2020-07-01,bulo burto
-0.14177291,0.058726616,2020-08-01,bulo burto
-0.16021597,0.091232024,2020-09-01,bulo burto
-0.18701167,0.06384328,2020-10-01,bulo burto
-0.18076599,0.07367603,2020-11-01,bulo burto
-0.041800708,0.087411895,2020-12-01,bulo burto
-0.12356238,0.07449466,2021-01-01,bulo burto
-0.16513167,0.05508612,2021-02-01,bulo burto
-0.18038505,0.050035004,2021-03-01,bulo burto
-0.18227912,0.048571955,2021-04-01,bulo burto
-0.18532021,0.05389535,2021-05-01,bulo burto
-0.025699198,0.07675161,2021-06-01,bulo burto
-0.093120605,0.06770683,2021-07-01,bulo burto
-0.16676126,0.0745462,2021-08-01,bulo burto
-0.19914863,0.056549143,2021-09-01,bulo burto
-0.19753942,0.054860912,2021-10-01,bulo burto
-0.12757687,0.079503894,2021-11-01,bulo burto
-0.13064148,0.06545274,2021-12-01,bulo burto
-0.16577655,0.05808203,2022-01-01,bulo burto
-0.15983118,0.051510416,2017-02-01,jalalaqsi
-0.16992934,0.053926714,2017-03-01,jalalaqsi
-0.17032577,0.054387078,2017-04-01,jalalaqsi
-0.16408499,0.06596787,2017-05-01,jalalaqsi
-0.07415263,0.089130476,2017-06-01,jalalaqsi
-0.0980577,0.067215614,2017-07-01,jalalaqsi
-0.12247126,0.061803456,2017-08-01,jalalaqsi
-0.12165545,0.07224584,2017-09-01,jalalaqsi
-0.17563139,0.049191914,2017-10-01,jalalaqsi
-0.10933335,0.03821065,2017-11-01,jalalaqsi
-0.027465973,0.073192485,2017-12-01,jalalaqsi
-0.08831914,0.05907916,2018-01-01,jalalaqsi
-0.13400789,0.05542967,2018-02-01,jalalaqsi
-0.15616223,0.06138413,2018-03-01,jalalaqsi
-0.16525334,0.052223578,2018-04-01,jalalaqsi
-0.018740587,0.0927062,2018-05-01,jalalaqsi
0.009469106,0.09291085,2018-06-01,jalalaqsi
-0.0030916112,0.076085255,2018-07-01,jalalaqsi
-0.08226387,0.04632655,2018-08-01,jalalaqsi
-0.14070207,0.05482134,2018-09-01,jalalaqsi
-0.15360829,0.055447977,2018-10-01,jalalaqsi
-0.13181125,0.07320437,2018-11-01,jalalaqsi
-0.08348833,0.06566468,2018-12-01,jalalaqsi
-0.1108087,0.05413556,2019-01-01,jalalaqsi
-0.15387653,0.05286283,2019-02-01,jalalaqsi
-0.17131297,0.05351763,2019-03-01,jalalaqsi
-0.17561424,0.051709503,2019-04-01,jalalaqsi
-0.1786887,0.05821214,2019-05-01,jalalaqsi
-0.06739831,0.09496618,2019-06-01,jalalaqsi
-0.115949,0.059114676,2019-07-01,jalalaqsi
-0.11634975,0.062231306,2019-08-01,jalalaqsi
-0.16612822,0.0629681,2019-09-01,jalalaqsi
-0.16879259,0.06024823,2019-10-01,jalalaqsi
0.008308022,0.09443718,2019-11-01,jalalaqsi
0.011494059,0.094047636,2019-12-01,jalalaqsi
0.0010764127,0.07980301,2020-01-01,jalalaqsi
-0.093750045,0.053887762,2020-02-01,jalalaqsi
-0.14457633,0.049532313,2020-03-01,jalalaqsi
-0.16262099,0.06823106,2020-04-01,jalalaqsi
-0.059914242,0.075091146,2020-05-01,jalalaqsi
-0.024968592,0.09604145,2020-06-01,jalalaqsi
-0.077801436,0.074730605,2020-07-01,jalalaqsi
-0.12272905,0.06870109,2020-08-01,jalalaqsi
-0.0081604095,0.098360814,2020-09-01,jalalaqsi
-0.12735507,0.07990709,2020-10-01,jalalaqsi
-0.093417384,0.08570052,2020-11-01,jalalaqsi
0.017330175,0.08821824,2020-12-01,jalalaqsi
-0.059627123,0.06910708,2021-01-01,jalalaqsi
-0.123586275,0.05480038,2021-02-01,jalalaqsi
-0.13426451,0.052543625,2021-03-01,jalalaqsi
-0.14912538,0.053455383,2021-04-01,jalalaqsi
-0.15609676,0.058713663,2021-05-01,jalalaqsi
-0.031085074,0.08163947,2021-06-01,jalalaqsi
-0.07311582,0.07973496,2021-07-01,jalalaqsi
-0.15243895,0.07780326,2021-08-01,jalalaqsi
-0.18054047,0.06969699,2021-09-01,jalalaqsi
-0.17693467,0.06575852,2021-10-01,jalalaqsi
-0.07175932,0.07905781,2021-11-01,jalalaqsi
-0.11179615,0.06578436,2021-12-01,jalalaqsi
-0.13145359,0.0674339,2022-01-01,jalalaqsi
-0.12297186,0.059193935,2017-02-01,jowhar
-0.13513787,0.050622776,2017-03-01,jowhar
-0.13513787,0.050622776,2017-04-01,jowhar
-0.13931721,0.06159213,2017-05-01,jowhar
-0.051562626,0.10807367,2017-06-01,jowhar
-0.06635275,0.10708532,2017-07-01,jowhar
-0.089334376,0.06587522,2017-08-01,jowhar
-0.09748757,0.08166443,2017-09-01,jowhar
-0.13771607,0.069976404,2017-10-01,jowhar
-0.10628024,0.092542514,2017-11-01,jowhar
0.013020585,0.11153467,2017-12-01,jowhar
-0.058564696,0.08264642,2018-01-01,jowhar
-0.09815985,0.06590704,2018-02-01,jowhar
-0.11935209,0.06776182,2018-03-01,jowhar
-0.12571529,0.06747966,2018-04-01,jowhar
0.0052925018,0.11823561,2018-05-01,jowhar
0.041443795,0.13688229,2018-06-01,jowhar
0.112490885,0.12621325,2018-07-01,jowhar
-0.07493418,0.040074978,2018-08-01,jowhar
-0.085318774,0.103043176,2018-09-01,jowhar
-0.094705075,0.10416524,2018-10-01,jowhar
-0.081235,0.11625341,2018-11-01,jowhar
-0.027635401,0.11413785,2018-12-01,jowhar
-0.05128833,0.1111735,2019-01-01,jowhar
-0.10280829,0.08535048,2019-02-01,jowhar
-0.12511098,0.06917336,2019-03-01,jowhar
-0.13591266,0.05926446,2019-04-01,jowhar
-0.14120804,0.055658642,2019-05-01,jowhar
-0.058092214,0.100306496,2019-06-01,jowhar
-0.08170883,0.082922235,2019-07-01,jowhar
-0.070275694,0.08575413,2019-08-01,jowhar
-0.12223604,0.09391379,2019-09-01,jowhar
-0.10875304,0.11597855,2019-10-01,jowhar
0.037054606,0.14096728,2019-11-01,jowhar
0.08058582,0.14747886,2019-12-01,jowhar
0.052428335,0.14099808,2020-01-01,jowhar
-0.060879093,0.123275615,2020-02-01,jowhar
-0.1062717,0.09347359,2020-03-01,jowhar
-0.11675142,0.09950155,2020-04-01,jowhar
-0.039096996,0.11823008,2020-05-01,jowhar
0.034224726,0.13739811,2020-06-01,jowhar
-0.016890716,0.1279746,2020-07-01,jowhar
-0.06263691,0.12039651,2020-08-01,jowhar
0.046186343,0.14168684,2020-09-01,jowhar
-0.05004334,0.15455644,2020-10-01,jowhar
-0.02130494,0.16826682,2020-11-01,jowhar
0.08148286,0.14908063,2020-12-01,jowhar
-0.032930993,0.12060368,2021-01-01,jowhar
-0.078209125,0.11014742,2021-02-01,jowhar
-0.09409158,0.09424646,2021-03-01,jowhar
-0.114948094,0.08393197,2021-04-01,jowhar
-0.12432473,0.08293714,2021-05-01,jowhar
0.010228269,0.10985395,2021-06-01,jowhar
0.0058905045,0.13148452,2021-07-01,jowhar
-0.09083135,0.08042563,2021-08-01,jowhar
-0.1250341,0.10245679,2021-09-01,jowhar
-0.1277625,0.098246805,2021-10-01,jowhar
0.020615745,0.14975487,2021-11-01,jowhar
-0.02651133,0.119825356,2021-12-01,jowhar
-0.048412513,0.11448822,2022-01-01,jowhar
-0.14065424,0.04362765,2017-02-01,wanla weyn
-0.1507484,0.03596748,2017-03-01,wanla weyn
-0.15074047,0.035955146,2017-04-01,wanla weyn
-0.14601521,0.05719706,2017-05-01,wanla weyn
-0.056483824,0.101926364,2017-06-01,wanla weyn
-0.087631784,0.07099209,2017-07-01,wanla weyn
-0.08879847,0.056275982,2017-08-01,wanla weyn
-0.12522565,0.060958013,2017-09-01,wanla weyn
-0.15529521,0.037780322,2017-10-01,wanla weyn
-0.14440829,0.044715807,2017-11-01,wanla weyn
-0.016583502,0.07387064,2017-12-01,wanla weyn
-0.082476206,0.059714865,2018-01-01,wanla weyn
-0.11835381,0.046692614,2018-02-01,wanla weyn
-0.13986531,0.04537797,2018-03-01,wanla weyn
-0.15522963,0.04196763,2018-04-01,wanla weyn
-0.055163085,0.09538559,2018-05-01,wanla weyn
0.0011399438,0.10368955,2018-06-01,wanla weyn
0.007662201,0.110104725,2018-07-01,wanla weyn
-0.05983314,0.07414325,2018-08-01,wanla weyn
-0.13365164,0.05183002,2018-09-01,wanla weyn
-0.13768637,0.06203425,2018-10-01,wanla weyn
-0.11057366,0.08246533,2018-11-01,wanla weyn
-0.06782642,0.08121078,2018-12-01,wanla weyn
-0.09020806,0.07038411,2019-01-01,wanla weyn
-0.13297279,0.04891704,2019-02-01,wanla weyn
-0.14273193,0.045353748,2019-03-01,wanla weyn
-0.14991222,0.03842962,2019-04-01,wanla weyn
-0.15532884,0.041194484,2019-05-01,wanla weyn
-0.09216748,0.07502883,2019-06-01,wanla weyn
-0.09770772,0.0641775,2019-07-01,wanla weyn
-0.096309505,0.07120457,2019-08-01,wanla weyn
-0.14901079,0.05314091,2019-09-01,wanla weyn
-0.14558122,0.061773755,2019-10-01,wanla weyn
-0.08639069,0.12658876,2019-11-01,wanla weyn
0.030620199,0.10015952,2019-12-01,wanla weyn
-0.00371149,0.10122434,2020-01-01,wanla weyn
-0.10860802,0.0792955,2020-02-01,wanla weyn
-0.1352537,0.057378568,2020-03-01,wanla weyn
-0.14526565,0.055225983,2020-04-01,wanla weyn
-0.09326293,0.098151244,2020-05-01,wanla weyn
-0.011683757,0.094627105,2020-06-01,wanla weyn
-0.08538402,0.06730569,2020-07-01,wanla weyn
-0.11518878,0.076323554,2020-08-01,wanla weyn
-0.061272833,0.08825098,2020-09-01,wanla weyn
-0.12335339,0.099276476,2020-10-01,wanla weyn
-0.109587625,0.12992766,2020-11-01,wanla weyn
0.032447815,0.1397364,2020-12-01,wanla weyn
-0.0507168,0.11836201,2021-01-01,wanla weyn
-0.10869065,0.09023096,2021-02-01,wanla weyn
-0.13206892,0.06948119,2021-03-01,wanla weyn
-0.13871643,0.049668368,2021-04-01,wanla weyn
-0.14103772,0.061288383,2021-05-01,wanla weyn
-0.027065225,0.07508095,2021-06-01,wanla weyn
-0.05717258,0.07678309,2021-07-01,wanla weyn
-0.09528405,0.06844116,2021-08-01,wanla weyn
-0.15755509,0.069030635,2021-09-01,wanla weyn
-0.16091958,0.06273299,2021-10-01,wanla weyn
-0.06556966,0.089577176,2021-11-01,wanla weyn
-0.081396066,0.0803221,2021-12-01,wanla weyn
-0.092668876,0.06906866,2022-01-01,wanla weyn
-0.19106962,0.038356837,2017-02-01,baydhaba
-0.21623783,0.030286374,2017-03-01,baydhaba
-0.1981059,0.029985625,2017-04-01,baydhaba
-0.18131709,0.054815624,2017-05-01,baydhaba
-0.013681767,0.096210346,2017-06-01,baydhaba
-0.052253794,0.09077083,2017-07-01,baydhaba
-0.09813965,0.06888328,2017-08-01,baydhaba
-0.1984884,0.043953888,2017-09-01,baydhaba
-0.19151711,0.046927888,2017-10-01,baydhaba
-0.04123106,0.11141686,2017-11-01,baydhaba
-0.015509138,0.10532112,2017-12-01,baydhaba
-0.13131215,0.06911665,2018-01-01,baydhaba
-0.16857137,0.05270087,2018-02-01,baydhaba
-0.17527527,0.043429893,2018-03-01,baydhaba
-0.20716585,0.034770492,2018-04-01,baydhaba
0.041100956,0.12091413,2018-05-01,baydhaba
0.04639443,0.09970692,2018-06-01,baydhaba
-0.02183465,0.093548015,2018-07-01,baydhaba
-0.120160736,0.07716689,2018-08-01,baydhaba
-0.19127291,0.04774963,2018-09-01,baydhaba
-0.20071614,0.039487634,2018-10-01,baydhaba
-0.1435205,0.08782833,2018-11-01,baydhaba
-0.053452276,0.0968284,2018-12-01,baydhaba
-0.15361786,0.084220685,2019-01-01,baydhaba
-0.19111097,0.048741642,2019-02-01,baydhaba
-0.20183876,0.042840086,2019-03-01,baydhaba
-0.21903105,0.030701855,2019-04-01,baydhaba
-0.20402406,0.03322193,2019-05-01,baydhaba
-0.030258736,0.114613,2019-06-01,baydhaba
-0.06684957,0.09228277,2019-07-01,baydhaba
-0.16162905,0.07269085,2019-08-01,baydhaba
-0.1858716,0.06268761,2019-09-01,baydhaba
-0.21247372,0.03843937,2019-10-01,baydhaba
0.11239029,0.12209528,2019-11-01,baydhaba
0.079865,0.10599396,2019-12-01,baydhaba
0.00096280157,0.09990421,2020-01-01,baydhaba
-0.12626229,0.07285753,2020-02-01,baydhaba
-0.1781341,0.05469914,2020-03-01,baydhaba
-0.18793406,0.04406419,2020-04-01,baydhaba
-0.08812089,0.08856277,2020-05-01,baydhaba
0.014532903,0.10984387,2020-06-01,baydhaba
-0.08816636,0.07083055,2020-07-01,baydhaba
-0.145289,0.067668766,2020-08-01,baydhaba
-0.1869011,0.07621892,2020-09-01,baydhaba
-0.20045693,0.053247582,2020-10-01,baydhaba
-0.11669873,0.08653539,2020-11-01,baydhaba
0.058766313,0.12808646,2020-12-01,baydhaba
-0.13076152,0.080944344,2021-01-01,baydhaba
-0.18926036,0.04695611,2021-02-01,baydhaba
-0.2019829,0.037169438,2021-03-01,baydhaba
-0.19976729,0.036896534,2021-04-01,baydhaba
-0.19640078,0.045422323,2021-05-01,baydhaba
0.0066299676,0.09757547,2021-06-01,baydhaba
-0.13284588,0.068671286,2021-07-01,baydhaba
-0.15383552,0.06820983,2021-08-01,baydhaba
-0.22140262,0.033507437,2021-09-01,baydhaba
-0.19607542,0.06320923,2021-10-01,baydhaba
-0.20248325,0.043724734,2021-11-01,baydhaba
-0.09171679,0.0942979,2021-12-01,baydhaba
-0.17142816,0.05478814,2022-01-01,baydhaba
-0.15635906,0.05008631,2017-02-01,diinsoor
-0.2024379,0.03781632,2017-03-01,diinsoor
-0.18795075,0.033023093,2017-04-01,diinsoor
-0.17937624,0.06624971,2017-05-01,diinsoor
0.020390276,0.10978658,2017-06-01,diinsoor
-0.024332192,0.094099246,2017-07-01,diinsoor
-0.060826086,0.067186795,2017-08-01,diinsoor
-0.18263946,0.05938677,2017-09-01,diinsoor
-0.1869314,0.056404147,2017-10-01,diinsoor
-0.16938236,0.062385093,2017-11-01,diinsoor
-0.024886059,0.08581047,2017-12-01,diinsoor
-0.12532511,0.059362706,2018-01-01,diinsoor
-0.1602679,0.050070945,2018-02-01,diinsoor
-0.16616113,0.042228043,2018-03-01,diinsoor
-0.18623334,0.040756844,2018-04-01,diinsoor
0.010123511,0.11814801,2018-05-01,diinsoor
0.035041086,0.09444401,2018-06-01,diinsoor
0.015002168,0.084578216,2018-07-01,diinsoor
-0.08200492,0.094276525,2018-08-01,diinsoor
-0.14845204,0.06325384,2018-09-01,diinsoor
-0.17715392,0.0594923,2018-10-01,diinsoor
-0.17517732,0.057766564,2018-11-01,diinsoor
-0.00595556,0.09678589,2018-12-01,diinsoor
-0.041668,0.094287634,2019-01-01,diinsoor
-0.13671307,0.067868695,2019-02-01,diinsoor
-0.17143266,0.05183323,2019-03-01,diinsoor
-0.206533,0.038865045,2019-04-01,diinsoor
-0.18439196,0.0406566,2019-05-01,diinsoor
-0.027117344,0.10437831,2019-06-01,diinsoor
-0.051052786,0.086382546,2019-07-01,diinsoor
-0.11909823,0.088733196,2019-08-01,diinsoor
-0.16754472,0.06568669,2019-09-01,diinsoor
-0.20206894,0.04541124,2019-10-01,diinsoor
0.057386775,0.123991705,2019-11-01,diinsoor
0.087952234,0.1100748,2019-12-01,diinsoor
0.034890994,0.090220384,2020-01-01,diinsoor
-0.0738486,0.079003796,2020-02-01,diinsoor
-0.15529615,0.058456786,2020-03-01,diinsoor
-0.1723844,0.042066175,2020-04-01,diinsoor
-0.020807648,0.10876883,2020-05-01,diinsoor
0.036247335,0.10000864,2020-06-01,diinsoor
-0.071773246,0.082094185,2020-07-01,diinsoor
-0.123980455,0.084499516,2020-08-01,diinsoor
-0.15496597,0.08057662,2020-09-01,diinsoor
-0.18285458,0.07018751,2020-10-01,diinsoor
-0.105254,0.08084553,2020-11-01,diinsoor
0.055131745,0.11500053,2020-12-01,diinsoor
-0.07130288,0.09205076,2021-01-01,diinsoor
-0.14574382,0.068739064,2021-02-01,diinsoor
-0.1723325,0.048528228,2021-03-01,diinsoor
-0.18717252,0.042708453,2021-04-01,diinsoor
-0.15440257,0.08911898,2021-05-01,diinsoor
-0.046801746,0.092055224,2021-06-01,diinsoor
-0.087747544,0.077441595,2021-07-01,diinsoor
-0.10471824,0.09059616,2021-08-01,diinsoor
-0.20685266,0.0456096,2021-09-01,diinsoor
-0.18405049,0.06842648,2021-10-01,diinsoor
-0.1982481,0.046261847,2021-11-01,diinsoor
-0.13294278,0.08504141,2021-12-01,diinsoor
-0.16608097,0.05958101,2022-01-01,diinsoor
-0.16093086,0.044607397,2017-02-01,qansax dheere
-0.20754397,0.030469595,2017-03-01,qansax dheere
-0.18757,0.026930425,2017-04-01,qansax dheere
-0.17482692,0.0494727,2017-05-01,qansax dheere
-0.07152236,0.08930311,2017-06-01,qansax dheere
-0.09634816,0.07351252,2017-07-01,qansax dheere
-0.15401089,0.06780941,2017-08-01,qansax dheere
-0.20062044,0.042771623,2017-09-01,qansax dheere
-0.20115328,0.0414144,2017-10-01,qansax dheere
-0.1437231,0.061766557,2017-11-01,qansax dheere
-0.04851869,0.088893466,2017-12-01,qansax dheere
-0.123509355,0.057570353,2018-01-01,qansax dheere
-0.15719943,0.043424245,2018-02-01,qansax dheere
-0.16106202,0.033007357,2018-03-01,qansax dheere
-0.19559671,0.037159994,2018-04-01,qansax dheere
-0.0063304272,0.12402464,2018-05-01,qansax dheere
-0.02754426,0.087622635,2018-06-01,qansax dheere
-0.07994027,0.08281981,2018-07-01,qansax dheere
-0.13992734,0.06782098,2018-08-01,qansax dheere
-0.18270564,0.04361381,2018-09-01,qansax dheere
-0.1940072,0.04137337,2018-10-01,qansax dheere
-0.19186723,0.04530548,2018-11-01,qansax dheere
-0.005235752,0.10038008,2018-12-01,qansax dheere
-0.045720667,0.08389798,2019-01-01,qansax dheere
-0.14682528,0.057533998,2019-02-01,qansax dheere
-0.18157467,0.045594484,2019-03-01,qansax dheere
-0.20124884,0.03598852,2019-04-01,qansax dheere
-0.19414514,0.0317992,2019-05-01,qansax dheere
-0.055232584,0.109445445,2019-06-01,qansax dheere
-0.06623447,0.08548188,2019-07-01,qansax dheere
-0.16527142,0.07151989,2019-08-01,qansax dheere
-0.179883,0.06189215,2019-09-01,qansax dheere
-0.20480563,0.040177844,2019-10-01,qansax dheere
0.03805823,0.12976684,2019-11-01,qansax dheere
0.06672333,0.10370642,2019-12-01,qansax dheere
-0.0011845854,0.09420712,2020-01-01,qansax dheere
-0.11638141,0.07544557,2020-02-01,qansax dheere
-0.18216574,0.05370803,2020-03-01,qansax dheere
-0.18059056,0.040807568,2020-04-01,qansax dheere
-0.077920765,0.09238868,2020-05-01,qansax dheere
-0.020390024,0.10715857,2020-06-01,qansax dheere
-0.07194699,0.07056099,2020-07-01,qansax dheere
-0.11853539,0.06980345,2020-08-01,qansax dheere
-0.17470604,0.075283684,2020-09-01,qansax dheere
-0.19101247,0.062284082,2020-10-01,qansax dheere
-0.09025291,0.07777818,2020-11-01,qansax dheere
-0.008409224,0.104658514,2020-12-01,qansax dheere
-0.14121461,0.07068924,2021-01-01,qansax dheere
-0.19196188,0.04168783,2021-02-01,qansax dheere
-0.19641913,0.03753495,2021-03-01,qansax dheere
-0.17377213,0.052954666,2021-04-01,qansax dheere
-0.17138782,0.056870613,2021-05-01,qansax dheere
-0.05638194,0.08556019,2021-06-01,qansax dheere
-0.11728875,0.080786444,2021-07-01,qansax dheere
-0.137031,0.08465921,2021-08-01,qansax dheere
-0.21414772,0.03574927,2021-09-01,qansax dheere
-0.19698292,0.057975765,2021-10-01,qansax dheere
-0.2037554,0.040446315,2021-11-01,qansax dheere
-0.11928105,0.08018669,2021-12-01,qansax dheere
-0.18019813,0.0497352,2022-01-01,qansax dheere
-0.1769255,0.041746724,2017-02-01,xudur
-0.19672783,0.037410077,2017-03-01,xudur
-0.18448941,0.037847675,2017-04-01,xudur
-0.18270095,0.034996312,2017-05-01,xudur
-0.08604172,0.059789658,2017-06-01,xudur
-0.112430595,0.052567724,2017-07-01,xudur
-0.15588187,0.051729087,2017-08-01,xudur
-0.18246624,0.045325574,2017-09-01,xudur
-0.18814057,0.03780947,2017-10-01,xudur
-0.07555934,0.08399722,2017-11-01,xudur
-0.116334036,0.048804063,2017-12-01,xudur
-0.1599428,0.039859544,2018-01-01,xudur
-0.17756182,0.03817006,2018-02-01,xudur
-0.17088641,0.040239558,2018-03-01,xudur
-0.1917338,0.038466297,2018-04-01,xudur
0.033173505,0.09535985,2018-05-01,xudur
-0.0020847789,0.072492704,2018-06-01,xudur
-0.07692555,0.05249161,2018-07-01,xudur
-0.14584744,0.046290863,2018-08-01,xudur
-0.17985448,0.042583372,2018-09-01,xudur
-0.18580632,0.04247376,2018-10-01,xudur
-0.114222854,0.08035694,2018-11-01,xudur
-0.08551858,0.07931433,2018-12-01,xudur
-0.18407036,0.05170266,2019-01-01,xudur
