area,date,New Admissions (GAM),Measles Cases,AWD/cholera cases,AWD/Cholera deaths,Malaria Cases,Insecurity - Incidents,Insecurity - Fatalities,Displacement (arrivals),Displacement (departures),Total alarms,pop,Price of water,Sorghum prices,Maize prices,Red Rice prices,Local goat prices,Wage labor,TOT (goat to cereals),TOT (wage to cereals),Cost of Minimum Basket (CMB)
cadaado,2012-05-01,,,,,,,,,,0,114404.52569620252,29250.0,15562.5,14208.333333333334,22062.5,1342500.0,90562.5,67.5625,4.9375,3616750.3333333335
ceel buur,2012-05-01,,,,,,,,,,0,97737.40734177217,24000.0,12450.0,12666.666666666668,21550.0,1321500.0,78500.0,89.65,6.15,2919100.466666667
ceel dheer,2012-05-01,,,,,,,,,,0,101558.04151898736,16000.0,8500.0,8000.0,23000.0,1312500.0,60000.0,57.0,3.0,2633751.0
belet weyne,2012-05-01,,,,,,,,,,0,208078.9734177215,15000.0,7000.0,8000.0,15000.0,1450000.0,112500.0,207.0,16.0,2156000.0
bulo burto,2012-05-01,,,,,,,,,,0,132940.59493670886,14875.0,10269.0,8241.809523809525,18850.0,1227062.5,70156.25,163.94166666666666,9.191666666666666,2427787.8666666667
jalalaqsi,2012-05-01,,,,,,,,,,0,102926.93860759494,15000.0,13217.25,7800.0,18000.0,1200000.0,90000.0,161.6472222222222,7.730555555555555,2215043.9333333336
jowhar,2012-05-01,,,,,,,,,,1,300786.8,17000.0,6600.0,8560.0,14000.0,1462500.0,87500.0,171.0,10.0,2002300.0
adan yabaal,2012-05-01,,,,,,,,,,1,81065.6,12000.0,30000.0,8010.452380952382,28000.0,800000.0,30000.0,133.1472222222222,5.980555555555555,2425527.6
balcad,2012-05-01,,,,,,,,,,0,176049.30379746837,17950.0,6600.0,8000.0,16000.0,1125000.0,37500.0,141.0,5.0,1922160.3333333333
cadale,2012-05-01,,,,,,,,,,0,64696.40139240506,30000.0,6000.0,8000.0,18000.0,1200000.0,30000.0,150.0,4.0,2141257.966666667
banadir,2012-05-01,,,,,,,,,,0,967994.8481012658,14000.0,5300.0,9300.0,18000.0,2300000.0,150000.0,247.0,16.0,2032433.0
marka,2012-05-01,,,,,,,,,,0,221201.4683544304,27000.0,5075.0,6775.0,13250.0,1855000.0,67500.0,274.0,10.0,1854675.0
afgooye,2012-05-01,,,,,,,,,,0,245185.59367088607,18750.0,4000.0,7333.0,20000.0,1325000.0,75000.0,181.0,10.0,1731748.0
baraawe,2012-05-01,,,,,,,,,,1,91515.33012658228,18750.0,6700.0,7000.0,15000.0,1400000.0,86250.0,200.0,13.0,2114690.0
kurtunwaarey,2012-05-01,,,,,,,,,,0,74499.03405063291,15000.0,4357.75,6325.0,16000.0,1112500.0,65000.0,176.0,11.0,2057587.6666666667
qoryooley,2012-05-01,,,,,,,,,,0,204097.6329113924,17000.0,3281.0,5100.0,13500.0,1212500.0,68750.0,238.0,13.0,2203398.0
sablaale,2012-05-01,,,,,,,,,,0,60287.29556962025,23125.0,3920.6875,6241.666666666667,15875.0,1103750.0,68125.0,270.0,16.0,2137687.5333333337
wanla weyn,2012-05-01,,,,,,,,,,2,184948.1037974684,10000.0,3333.0,6666.0,13250.0,1087500.0,70000.0,163.0,11.0,2057478.84
baydhaba,2012-05-01,,,,,,,,,,0,366461.2278481013,20000.0,3900.0,7000.0,14500.0,1575000.0,72500.0,404.0,19.0,1872500.0
buur hakaba,2012-05-01,,,,,,,,,,0,192756.0025316456,20000.0,2375.0,5375.0,14750.0,1280000.0,65000.0,539.0,28.0,2019004.5066666668
diinsoor,2012-05-01,,,,,,,,,,0,107218.16936708862,30000.0,2250.0,3750.0,17000.0,1057500.0,57500.0,470.0,26.0,1785375.0
qansax dheere,2012-05-01,,,,,,,,,,0,119236.3746835443,20000.0,2875.0,7000.0,15250.0,1590000.0,73750.0,553.0,26.0,2012750.0
xudur,2012-05-01,,,,,,,,,,0,126211.11012658228,15000.0,5750.0,9000.0,23500.0,1225000.0,52500.0,213.0,9.0,2410250.0
ceel barde,2012-05-01,,,,,,,,,,0,55416.498607594935,22500.0,7000.0,8000.0,23000.0,1075000.0,80000.0,154.0,11.0,1593750.0
tayeeglow,2012-05-01,,,,,,,,,,0,119006.3116455696,10000.0,4000.0,6000.0,18000.0,1182500.0,32750.0,296.0,9.0,2076681.6019047624
waajid,2012-05-01,,,,,,,,,,0,90893.47569620251,17000.0,4883.333333333333,7000.0,20666.666666666668,1366666.6666666667,108333.33333333331,292.3333333333333,22.666666666666668,2160500.0
rab dhuure,2012-05-01,,,,,,,,,,0,57778.24253164557,17625.0,5658.333333333333,7250.0,22791.666666666668,1241666.6666666667,110208.33333333331,229.8333333333333,20.666666666666668,2090812.5
garbahaarey,2012-05-01,,,,,,,,,,0,101052.45012658228,18666.666666666668,5250.0,8550.0,19791.666666666668,1294166.6666666667,129750.0,307.2,25.8,2280603.833333333
baardheere,2012-05-01,,,,,,,,,,0,127104.97341772151,15000.0,5475.0,9300.0,20000.0,1200000.0,80000.0,219.0,15.0,2380375.0
belet xaawo,2012-05-01,,,,,,,,,,0,272403.81607594935,26000.0,9000.0,10000.0,19000.0,900000.0,262500.0,100.0,29.0,2643498.0
ceel waaq,2012-05-01,,,,,,,,,,1,33340.071772151896,15000.0,6575.0,13000.0,26000.0,1200000.0,89750.0,208.7333333333333,23.266666666666666,2575750.0
doolow,2012-05-01,,,,,,,,,,1,38119.57772151899,26000.0,6000.0,5750.0,23250.0,922500.0,136250.0,154.0,23.0,2421124.0
luuq,2012-05-01,,,,,,,,,,0,99051.52379746836,16000.0,5000.0,5000.0,24000.0,1300000.0,200000.0,260.0,40.0,2198750.0
bu'aale,2012-05-01,,,,,,,,,,1,72399.69088607594,30000.0,3085.34375,7000.0,17000.0,785000.0,65000.0,112.0,9.0,2356080.0
jilib,2012-05-01,,,,,,,,,,2,145950.03164556963,25000.0,4568.677083333333,8000.0,15500.0,987500.0,70000.0,123.0,9.0,2374705.0
saakow,2012-05-01,,,,,,,,,,0,116269.31518987342,26250.0,3603.4479166666665,7512.5,18500.0,971875.0,71875.0,221.5,14.75,2244654.25
kismaayo,2012-05-01,,,,,,,,,,1,209158.0265822785,40000.0,4247.377170138889,9550.0,17000.0,1082500.0,100750.0,113.0,11.0,2882580.0
afmadow,2012-05-01,,,,,,,,,,0,106179.01683544304,30000.0,4183.1171875,10000.0,20000.0,845000.0,85000.0,85.0,9.0,2456787.0
badhaadhe,2012-05-01,,,,,,,,,,0,78281.29518987342,35000.0,4183.1171875,9775.0,18500.0,963750.0,92875.0,99.0,10.0,2669683.5
jamaame,2012-05-01,,,,,,,,,,1,154842.8658227848,8000.0,4375.897135416666,7000.0,15000.0,955000.0,55250.0,136.0,8.0,2202693.0
borama,2012-06-01,,,,,,,,,,4,320229.4240506329,4000.0,2500.0,3525.0,4750.0,208750.0,43000.0,44.0,9.0,931188.0
baki,2012-06-01,,,,,,,,,,0,49745.60632911392,7625.0,3206.25,3262.5,4525.0,250062.5,40750.0,57.75,9.25,944228.0
lughaye,2012-06-01,,,,,,,,,,0,73469.8540506329,10000.0,4500.0,3393.75,5000.0,148750.0,40000.0,33.0,9.0,927967.0
zeylac,2012-06-01,,,,,,,,,,0,51597.866202531644,3500.0,4900.0,3459.375,5600.0,266875.0,36250.0,48.0,6.0,908485.0
hargeysa,2012-06-01,,,,,,,,,,1,667613.693670886,7500.0,2825.0,3000.0,4000.0,305000.0,25000.0,76.0,6.0,957268.0
berbera,2012-06-01,,,,,,,,,,0,87709.49316455696,15281.25,5757.8125,3087.5,8256.25,522515.625,50187.5,74.4375,7.8125,976498.6666666666
gebiley,2012-06-01,,,,,,,,,,1,111876.77924050634,9000.0,3000.0,3262.5,4350.0,337750.0,55000.0,78.0,13.0,944228.0
burco,2012-06-01,,,,,,,,,,1,346934.09493670886,6000.0,3000.0,3000.0,4500.0,360000.0,35000.0,80.0,8.0,1028000.0
buuhoodle,2012-06-01,,,,,,,,,,0,184408.39620253164,25500.0,3000.0,3000.0,12250.0,880000.0,92500.0,75.0,8.0,1809925.0
owdweyne,2012-06-01,,,,,,,,,,0,67513.5735443038,9593.75,3860.9375,3029.1666666666665,5585.416666666667,395838.5416666667,36729.16666666666,76.8125,7.270833333333333,987255.5555555556
sheikh,2012-06-01,,,,,,,,,,0,43511.30063291139,9593.75,3860.9375,3029.1666666666665,5585.416666666667,395838.5416666667,36729.16666666666,76.8125,7.270833333333333,987255.5555555556
laas caanood,2012-06-01,,,,,,,,,,0,95946.12025316455,45000.0,19000.0,12750.0,20000.0,1400000.0,150000.0,70.0,8.0,2591850.0
caynabo,2012-06-01,,,,,,,,,,0,104252.30924050632,34300.0,12600.0,6250.0,15350.0,1015500.0,99500.0,72.4,7.4,1809925.0
taleex,2012-06-01,,,,,,,,,,0,40260.82974683544,36125.0,22500.0,17625.0,20875.0,1347500.0,125250.0,62.0,6.0,3942325.0
xudun,2012-06-01,,,,,,,,,,0,36155.66594936709,55000.0,24000.0,12208.333333333334,20000.0,1262500.0,120000.0,53.0,5.0,3308493.75
ceerigaabo,2012-06-01,,,,,,,,,,0,170160.38607594935,40000.0,20166.666666666668,14916.666666666668,21500.0,1150000.0,120000.0,53.0,6.0,4889875.0
ceel afweyn,2012-06-01,,,,,,,,,,0,91967.32810126584,40000.0,14000.0,7892.5,20000.0,1175000.0,100000.0,84.0,8.0,2402558.4833333334
laasqoray,2012-06-01,,,,,,,,,,0,125592.24177215189,28375.0,22055.55555555556,16270.833333333334,20375.0,1365833.3333333333,115083.33333333331,66.66666666666667,5.666666666666667,4316606.333333333
bossaso,2012-06-01,,,,,,,,,,1,204852.3886075949,9000.0,23500.0,16270.833333333334,18750.0,1600000.0,100000.0,85.0,5.0,4117619.0
bandarbeyla,2012-06-01,,,,,,,,,,0,34883.237341772154,30000.0,29000.0,17579.166666666668,24000.0,1500000.0,120000.0,63.0,5.0,4092454.7185185184
caluula,2012-06-01,,,,,,,,,,0,61486.5741772152,20000.0,25562.5,16270.833333333334,28500.0,1400000.0,200000.0,49.0,7.0,4117619.0
iskushuban,2012-06-01,,,,,,,,,,0,79583.09088607595,30000.0,26250.0,16270.833333333334,28000.0,1500000.0,106250.0,54.0,4.0,4117619.0
qandala,2012-06-01,,,,,,,,,,0,60499.58,19666.666666666668,24875.0,16270.833333333334,25083.33333333333,1500000.0,135416.66666666666,62.66666666666666,5.333333333333333,4117619.0
qardho,2012-06-01,,,,,,,,,,0,129758.81265822783,24000.0,25257.93650793651,17787.5,22678.571428571428,1453333.3333333333,114297.61904761904,63.80952380952381,5.095238095238096,4167883.866666666
garoowe,2012-06-01,,,,,,,,,,3,80789.2858227848,4500.0,24500.0,22500.0,22000.0,1577500.0,111000.0,72.0,5.0,4345250.0
burtinle,2012-06-01,,,,,,,,,,2,84269.62227848101,30000.0,24500.0,15750.0,20000.0,1565000.0,100000.0,64.0,5.0,3462450.0
eyl,2012-06-01,,,,,,,,,,0,54320.57518987342,30000.0,29000.0,18679.166666666668,24750.0,1282500.0,122500.0,44.0,5.0,3991861.288888889
gaalkacyo,2012-06-01,,,,,,,,,,1,162930.3417721519,22000.0,12000.0,12000.0,20000.0,1575000.0,110000.0,79.0,6.0,3450250.0
galdogob,2012-06-01,,,,,,,,,,0,54870.78759493671,22000.0,12000.0,12000.0,20000.0,1575000.0,110000.0,79.0,6.0,3450250.0
hobyo,2012-06-01,,,,,,,,,,0,82080.9035443038,50000.0,18875.0,14666.666666666666,24400.0,1400000.0,60000.0,62.75,4.0,3353358.333333333
jariiban,2012-06-01,,,,,,,,,,0,83363.02215189874,30000.0,32500.0,15273.958333333334,22500.0,1817500.0,100000.0,56.0,4.0,3564479.905555556
xarardheere,2012-06-01,,,,,,,,,,2,83681.94987341772,14000.0,13000.0,14000.0,18000.0,1300000.0,62000.0,72.0,3.0,2364000.0
dhuusamarreeb,2012-06-01,,,,,,,,,,1,109715.25822784811,25000.0,18000.0,18000.0,27000.0,1175000.0,90000.0,44.0,3.0,4245825.0
cabudwaaq,2012-06-01,,,,,,,,,,1,56756.7829113924,20000.0,16000.0,12500.0,20000.0,1300000.0,107500.0,65.0,5.0,3532000.0
cadaado,2012-06-01,,,,,,,,,,0,114404.52569620252,29250.0,16218.75,14291.666666666666,22850.0,1362500.0,91875.0,62.6875,4.5,3645358.3333333335
ceel buur,2012-06-01,,,,,,,,,,0,97737.40734177217,24000.0,13215.0,12533.333333333332,21590.0,1296000.0,75400.0,84.75,5.6,2998746.666666667
ceel dheer,2012-06-01,,,,,,,,,,1,101558.04151898736,16000.0,9200.0,8000.0,22800.0,1280000.0,60000.0,56.0,3.0,2733175.0
belet weyne,2012-06-01,,,,,,,,,,0,208078.9734177215,15000.0,7000.0,8000.0,15750.0,1325000.0,105000.0,189.0,15.0,2297375.0
bulo burto,2012-06-01,,,,,,,,,,0,132940.59493670886,15571.42857142857,11569.166666666666,8545.72222222222,17591.428571428572,1178714.2857142857,71128.57142857143,127.75,8.92,2467824.166666667
jalalaqsi,2012-06-01,,,,,,,,,,0,102926.93860759494,15000.0,13392.291666666666,7625.0,16000.0,1230000.0,70000.0,140.58333333333334,7.973333333333334,2154912.083333333
jowhar,2012-06-01,,,,,,,,,,1,300786.8,17000.0,6000.0,8450.0,14000.0,1220000.0,87500.0,144.0,10.0,1842000.0
adan yabaal,2012-06-01,,,,,,,,,,1,81065.6,12000.0,30000.0,8042.680555555555,20000.0,800000.0,30000.0,118.58333333333334,6.223333333333334,2451970.4166666665
balcad,2012-06-01,,,,,,,,,,0,176049.30379746837,17450.0,6600.0,7300.0,15000.0,1100000.0,37500.0,151.0,6.0,1829518.0
cadale,2012-06-01,,,,,,,,,,0,64696.40139240506,30000.0,6000.0,8000.0,18000.0,1200000.0,40000.0,150.0,5.0,2069600.125
banadir,2012-06-01,,,,,,,,,,0,967994.8481012658,14000.0,5300.0,8000.0,18000.0,2300000.0,150000.0,288.0,19.0,1958304.0
marka,2012-06-01,,,,,,,,,,0,221201.4683544304,27000.0,4800.0,6600.0,13750.0,1827500.0,72500.0,277.0,11.0,1825125.0
afgooye,2012-06-01,,,,,,,,,,0,245185.59367088607,16250.0,4000.0,7333.0,13000.0,1300000.0,73250.0,177.0,10.0,1688250.0
baraawe,2012-06-01,,,,,,,,,,2,91515.33012658228,16250.0,6000.0,6200.0,15000.0,1407500.0,60000.0,227.0,10.0,2104972.5
kurtunwaarey,2012-06-01,,,,,,,,,,0,74499.03405063291,15000.0,3500.0,6750.0,15000.0,1207500.0,58750.0,179.0,9.0,1965048.75
qoryooley,2012-06-01,,,,,,,,,,0,204097.6329113924,17000.0,3438.0,5250.0,13000.0,1100000.0,63000.0,210.0,12.0,1826141.25
sablaale,2012-06-01,,,,,,,,,,0,60287.29556962025,25000.0,3700.0,6116.666666666667,15291.666666666666,1129583.3333333333,61875.0,256.1666666666667,13.5,2168932.25
wanla weyn,2012-06-01,,,,,,,,,,1,184948.1037974684,10000.0,4000.0,6666.0,13000.0,1100000.0,70000.0,165.0,11.0,1930746.6833333336
baydhaba,2012-06-01,,,,,,,,,,0,366461.2278481013,23500.0,4500.0,6250.0,14000.0,1547500.0,55000.0,344.0,12.0,1902500.0
buur hakaba,2012-06-01,,,,,,,,,,0,192756.0025316456,20000.0,3000.0,6250.0,14000.0,1350000.0,62500.0,450.0,21.0,1954894.8222222223
diinsoor,2012-06-01,,,,,,,,,,0,107218.16936708862,40000.0,2300.0,3500.0,18000.0,957500.0,45000.0,416.0,20.0,1936000.0
qansax dheere,2012-06-01,,,,,,,,,,0,119236.3746835443,20000.0,3000.0,6250.0,14750.0,1632500.0,60000.0,544.0,20.0,2078833.3333333333
xudur,2012-06-01,,,,,,,,,,1,126211.11012658228,15000.0,7250.0,9750.0,25500.0,1057500.0,32500.0,146.0,4.0,2586875.0
ceel barde,2012-06-01,,,,,,,,,,0,55416.498607594935,25000.0,5000.0,5000.0,26000.0,1507500.0,65000.0,302.0,13.0,1472500.0
tayeeglow,2012-06-01,,,,,,,,,,0,119006.3116455696,17724.48979591837,6045.595238095238,7208.81746031746,17977.34693877551,1295173.469387755,65875.51020408163,246.25,12.131428571428572,2087530.8103174604
waajid,2012-06-01,,,,,,,,,,0,90893.47569620251,18000.0,5916.666666666667,7666.666666666667,20166.666666666668,1268333.3333333333,69166.66666666667,230.0,12.0,2257979.333333333
rab dhuure,2012-06-01,,,,,,,,,,0,57778.24253164557,18375.0,6041.666666666667,7354.166666666667,23166.666666666668,1258333.3333333333,71666.66666666667,219.5,12.25,2150479.333333333
garbahaarey,2012-06-01,,,,,,,,,,0,101052.45012658228,19000.0,6708.333333333333,8854.166666666666,18625.0,1242916.6666666667,101875.0,243.8333333333333,15.5,2375774.722222222
baardheere,2012-06-01,,,,,,,,,,0,127104.97341772151,15000.0,6000.0,10000.0,18000.0,1100000.0,75000.0,183.0,13.0,2398000.0
belet xaawo,2012-06-01,,,,,,,,,,0,272403.81607594935,25000.0,10750.0,11000.0,18000.0,877500.0,220000.0,82.0,20.0,2859250.0
ceel waaq,2012-06-01,,,,,,,,,,1,33340.071772151896,15000.0,10000.0,12625.0,26000.0,1100000.0,81250.0,110.0,8.0,2731502.0
doolow,2012-06-01,,,,,,,,,,2,38119.57772151899,29000.0,6000.0,7500.0,24000.0,935000.0,120000.0,156.0,20.0,2571906.5
luuq,2012-06-01,,,,,,,,,,0,99051.52379746836,15500.0,6000.0,7000.0,21000.0,1200000.0,120000.0,200.0,20.0,2284563.0
bu'aale,2012-06-01,,,,,,,,,,1,72399.69088607594,30000.0,3000.0,7000.0,15500.0,830000.0,70000.0,119.0,10.0,2453820.0
jilib,2012-06-01,,,,,,,,,,1,145950.03164556963,28750.0,4233.333333333333,7000.0,14250.0,1025000.0,75000.0,146.0,11.0,2384820.0
saakow,2012-06-01,,,,,,,,,,0,116269.31518987342,31250.0,3766.6666666666665,7625.0,18375.0,1000437.5,73125.0,207.25,13.25,2319409.5
kismaayo,2012-06-01,,,,,,,,,,0,209158.0265822785,40000.0,4247.222222222222,8250.0,15500.0,1280000.0,120000.0,155.0,15.0,2804508.0
afmadow,2012-06-01,,,,,,,,,,1,106179.01683544304,40000.0,4250.0,10000.0,22000.0,1114250.0,102500.0,111.0,10.0,2489818.0
badhaadhe,2012-06-01,,,,,,,,,,0,78281.29518987342,40000.0,4250.0,9125.0,18750.0,1197125.0,111250.0,133.0,12.5,2647163.0
jamaame,2012-06-01,,,,,,,,,,2,154842.8658227848,8000.0,4241.666666666666,7500.0,14000.0,902500.0,51000.0,120.0,7.0,2153895.0
borama,2012-07-01,,,,,,,,,,1,320229.4240506329,4000.0,2500.0,3525.0,4725.0,241250.0,52250.0,51.0,11.0,973675.0
baki,2012-07-01,,,,,,,,,,0,49745.60632911392,6625.0,3106.25,3475.0,4618.75,273500.0,41062.5,62.5,9.75,986437.5
lughaye,2012-07-01,,,,,,,,,,0,73469.8540506329,5000.0,3500.0,3750.0,4750.0,140000.0,32000.0,40.0,10.0,965837.5
zeylac,2012-07-01,,,,,,,,,,1,51597.866202531644,3500.0,5075.0,4250.0,5600.0,256250.0,36250.0,46.0,6.0,937400.0
hargeysa,2012-07-01,,,,,,,,,,2,667613.693670886,7500.0,3275.0,3425.0,4500.0,395000.0,30000.0,88.0,7.0,999200.0
berbera,2012-07-01,,,,,,,,,,0,87709.49316455696,15031.25,6407.8125,3383.333333333333,8279.6875,508375.0,50890.625,72.625,7.9375,1006989.1666666666
gebiley,2012-07-01,,,,,,,,,,2,111876.77924050634,10000.0,3150.0,3475.0,4500.0,317750.0,50000.0,71.0,11.0,986437.5
burco,2012-07-01,,,,,,,,,,1,346934.09493670886,6000.0,3250.0,3250.0,4000.0,290000.0,32500.0,73.0,8.0,1035330.0
buuhoodle,2012-07-01,,,,,,,,,,0,184408.39620253164,30500.0,3250.0,3250.0,11500.0,770000.0,91250.0,69.5,8.0,1871257.5
owdweyne,2012-07-01,,,,,,,,,,0,67513.5735443038,9510.416666666666,4310.9375,3352.777777777778,5593.229166666667,397791.6666666667,37796.875,77.875,7.645833333333333,1013839.722222222
sheikh,2012-07-01,,,,,,,,,,0,43511.30063291139,9510.416666666666,4310.9375,3352.777777777778,5593.229166666667,397791.6666666667,37796.875,77.875,7.645833333333333,1013839.722222222
laas caanood,2012-07-01,,,,,,,,,,0,95946.12025316455,55000.0,17083.333333333332,12750.0,19000.0,1250000.0,150000.0,66.0,8.0,2707185.0
caynabo,2012-07-01,,,,,,,,,,0,104252.30924050632,43300.0,9895.833333333332,6416.666666666667,14600.0,917000.0,103000.0,68.875,7.75,1871257.5
taleex,2012-07-01,,,,,,,,,,0,40260.82974683544,46000.0,21541.666666666664,17500.0,20250.0,1263750.0,129937.5,62.0,6.333333333333333,4050270.0
xudun,2012-07-01,,,,,,,,,,0,36155.66594936709,85000.0,16130.208333333332,12222.222222222224,18500.0,1200000.0,141250.0,61.775,7.016666666666666,3403459.375
ceerigaabo,2012-07-01,,,,,,,,,,0,170160.38607594935,40000.0,17890.625,14861.111111111111,21500.0,962500.0,120000.0,45.0,6.0,4985125.0
ceel afweyn,2012-07-01,,,,,,,,,,0,91967.32810126584,40000.0,16000.0,8026.666666666669,20000.0,1075000.0,100000.0,67.0,7.0,2460432.208333333
laasqoray,2012-07-01,,,,,,,,,,0,125592.24177215189,31666.666666666668,20644.097222222223,16180.555555555557,19916.666666666668,1254583.3333333333,116645.83333333331,64.0,6.111111111111111,4351193.333333333
bossaso,2012-07-01,,,,,,,,,,1,204852.3886075949,9000.0,22500.0,16180.555555555557,18000.0,1537500.0,100000.0,85.0,6.0,4018185.0
bandarbeyla,2012-07-01,,,,,,,,,,0,34883.237341772154,30000.0,28500.0,17528.703703703704,24000.0,1500000.0,120000.0,63.0,5.0,4083298.148148148
caluula,2012-07-01,,,,,,,,,,0,61486.5741772152,20000.0,24750.0,16180.555555555557,28000.0,1487500.0,200000.0,53.0,7.0,4018185.0
iskushuban,2012-07-01,,,,,,,,,,0,79583.09088607595,30000.0,25500.0,16180.555555555557,26000.0,1360000.0,125000.0,52.0,5.0,4018185.0
qandala,2012-07-01,,,,,,,,,,0,60499.58,19666.666666666668,24000.0,16180.555555555557,24000.0,1461666.6666666667,141666.66666666666,63.333333333333336,6.0,4018185.0
qardho,2012-07-01,,,,,,,,,,0,129758.81265822783,25809.523809523813,24740.82341269841,17658.333333333336,22309.523809523813,1407261.9047619046,117869.0476190476,63.71428571428572,5.492063492063492,4179266.6666666665
garoowe,2012-07-01,,,,,,,,,,1,80789.2858227848,4000.0,26000.0,22250.0,22000.0,1642500.0,108500.0,75.0,5.0,4458500.0
burtinle,2012-07-01,,,,,,,,,,2,84269.62227848101,37500.0,22000.0,16333.333333333334,21000.0,1232500.0,100000.0,56.0,5.0,3519561.6666666665
eyl,2012-07-01,,,,,,,,,,0,54320.57518987342,30000.0,28500.0,18747.222222222223,26000.0,1292500.0,125000.0,45.0,5.0,4052442.7777777775
gaalkacyo,2012-07-01,,,,,,,,,,0,162930.3417721519,20000.0,10800.0,14000.0,20000.0,1600000.0,110000.0,80.0,6.0,3393000.0
galdogob,2012-07-01,,,,,,,,,,0,54870.78759493671,20000.0,10800.0,14000.0,20000.0,1600000.0,110000.0,80.0,6.0,3393000.0
hobyo,2012-07-01,,,,,,,,,,0,82080.9035443038,50000.0,18637.5,15250.0,22000.0,1312500.0,50000.0,63.0,4.0,3298749.6666666665
jariiban,2012-07-01,,,,,,,,,,1,83363.02215189874,42500.0,33000.0,16082.638888888889,22500.0,1797500.0,100000.0,54.0,4.0,3565938.527777777
xarardheere,2012-07-01,,,,,,,,,,2,83681.94987341772,14000.0,12750.0,13750.0,18000.0,1300000.0,60000.0,72.0,3.0,2336250.0
dhuusamarreeb,2012-07-01,,,,,,,,,,1,109715.25822784811,25000.0,18000.0,18000.0,26000.0,1200000.0,90000.0,46.0,3.0,4166999.0
cabudwaaq,2012-07-01,,,,,,,,,,1,56756.7829113924,20000.0,16000.0,16000.0,20000.0,1300000.0,100000.0,65.0,5.0,3577000.0
cadaado,2012-07-01,,,,,,,,,,0,114404.52569620252,28750.0,15859.375,15812.5,22000.0,1353125.0,87500.0,63.5,4.5,3608937.1666666665
ceel buur,2012-07-01,,,,,,,,,,0,97737.40734177217,24000.0,12677.5,12400.0,20550.0,1245500.0,76300.0,85.8,6.0,2945232.1333333333
ceel dheer,2012-07-01,,,,,,,,,,0,101558.04151898736,16000.0,7000.0,7000.0,18750.0,1075000.0,67500.0,57.0,4.0,2490812.0
belet weyne,2012-07-01,,,,,,,,,,0,208078.9734177215,15000.0,7000.0,8000.0,18000.0,1340000.0,114000.0,191.0,16.0,2433350.0
bulo burto,2012-07-01,,,,,,,,,,0,132940.59493670886,17375.0,10565.785714285714,8552.142857142857,18037.5,1131312.5,71225.0,133.13333333333333,8.666666666666666,2424036.033333333
jalalaqsi,2012-07-01,,,,,,,,,,0,102926.93860759494,15000.0,13128.946428571428,9000.0,16000.0,1225000.0,90000.0,143.7111111111111,7.888888888888888,2125393.0166666666
jowhar,2012-07-01,,,,,,,,,,1,300786.8,17000.0,5950.0,7965.0,14000.0,1277500.0,80000.0,160.0,10.0,1826750.0
adan yabaal,2012-07-01,,,,,,,,,,1,81065.6,12000.0,30000.0,8138.035714285714,26000.0,800000.0,30000.0,117.96111111111112,6.388888888888888,2346747.0166666666
balcad,2012-07-01,,,,,,,,,,0,176049.30379746837,17400.0,6600.0,7300.0,15000.0,900000.0,32500.0,123.0,5.0,1973965.3333333333
cadale,2012-07-01,,,,,,,,,,0,64696.40139240506,30000.0,6000.0,8000.0,22000.0,1100000.0,40000.0,138.0,5.0,2068213.8416666663
banadir,2012-07-01,,,,,,,,,,0,967994.8481012658,15000.0,6600.0,9300.0,16000.0,2400000.0,150000.0,258.0,16.0,2023781.0
marka,2012-07-01,,,,,,,,,,0,221201.4683544304,27000.0,5300.0,7333.0,13500.0,1720000.0,73750.0,235.0,10.0,1874300.0
afgooye,2012-07-01,,,,,,,,,,0,245185.59367088607,15000.0,4667.0,7833.0,14000.0,1375000.0,65000.0,176.0,8.0,2071365.0
baraawe,2012-07-01,,,,,,,,,,2,91515.33012658228,15000.0,6000.0,6200.0,15000.0,1100000.0,70000.0,177.0,12.0,2120535.0
kurtunwaarey,2012-07-01,,,,,,,,,,0,74499.03405063291,20000.0,4500.0,6525.0,14000.0,1002838.0,62500.0,154.0,12.25,2021037.6666666667
qoryooley,2012-07-01,,,,,,,,,,0,204097.6329113924,16000.0,3750.0,6025.0,13750.0,1087500.0,53750.0,180.0,9.0,2068278.0
sablaale,2012-07-01,,,,,,,,,,0,60287.29556962025,26041.666666666668,4025.0,6704.166666666667,14691.666666666666,1001723.0,68750.0,225.0,14.541666666666666,2196122.5333333337
wanla weyn,2012-07-01,,,,,,,,,,1,184948.1037974684,10000.0,5333.0,8000.0,13000.0,1037500.0,72500.0,130.0,9.0,2072878.8733333333
baydhaba,2012-07-01,,,,,,,,,,1,366461.2278481013,22000.0,4500.0,8100.0,14000.0,1600000.0,50000.0,356.0,11.0,1895750.0
buur hakaba,2012-07-01,,,,,,,,,,0,192756.0025316456,20000.0,3000.0,8250.0,15750.0,1117500.0,52500.0,373.0,18.0,2044011.178888889
