country,level 1 name,area,area id,analysis name,date of analysis,country population,#,% of total county pop,area phase,analysis period,phase 1#,phase 1%,phase 2#,phase 2%,phase 3#,phase 3%,phase 4#,phase 4%,phase 5#,phase 5%,phase 3+#,phase 3+%,# of population analyzed,% of population analyzed,projected area phase,projection period,projected phase 1#,projected phase 1%,projected phase 2#,projected phase 2%,projected phase 3#,projected phase 3%,projected phase 4#,projected phase 4%,projected phase 5#,projected phase 5%,projected phase 3+#,projected phase 3+%
Yemen,Al Bayda,Al bayda,12935263.0,Acute Food Insecurity December 2018,Dec 2018,,58322.0,,3.0,Dec 2018 - Jan 2019,11664.0,0.2,17497.0,0.3,23329.0,0.4,5832.0,0.1,0.0,0.0,29161.0,0.5,,,,,,,,,,,,,,,,
Yemen,Al Bayda,Al bayda city,12934876.0,Acute Food Insecurity December 2018,Dec 2018,,43497.0,,3.0,Dec 2018 - Jan 2019,4350.0,0.1,10874.0,0.25,20444.0,0.47,7394.0,0.17,0.0,0.0,27838.0,0.64,,,,,,,,,,,,,,,,
Yemen,Al Bayda,Al malagim,12934841.0,Acute Food Insecurity December 2018,Dec 2018,,78953.0,,3.0,Dec 2018 - Jan 2019,15791.0,0.2,19738.0,0.25,35529.0,0.45,7895.0,0.1,0.0,0.0,43424.0,0.55,,,,,,,,,,,,,,,,
Yemen,Al Bayda,Al quraishyah,12934835.0,Acute Food Insecurity December 2018,Dec 2018,,13715.0,,3.0,Dec 2018 - Jan 2019,2057.0,0.15,4937.0,0.36,4937.0,0.36,2057.0,0.15,0.0,0.0,6994.0,0.51,,,,,,,,,,,,,,,,
Yemen,Al Bayda,Ar ryashyyah,12934778.0,Acute Food Insecurity December 2018,Dec 2018,,14466.0,,3.0,Dec 2018 - Jan 2019,1447.0,0.1,5063.0,0.35,5931.0,0.41,2025.0,0.14,0.0,0.0,7956.0,0.55,,,,,,,,,,,,,,,,
Yemen,Al Bayda,As sawadiyah,12935026.0,Acute Food Insecurity December 2018,Dec 2018,,177151.0,,3.0,Dec 2018 - Jan 2019,26573.0,0.15,70860.0,0.4,53145.0,0.3,26573.0,0.15,0.0,0.0,79718.0,0.45,,,,,,,,,,,,,,,,
Yemen,Al Bayda,As sawma'ah,12935355.0,Acute Food Insecurity December 2018,Dec 2018,,62126.0,,3.0,Dec 2018 - Jan 2019,6213.0,0.1,18638.0,0.3,26714.0,0.43,9319.0,0.15,1243.0,0.02,37276.0,0.6,,,,,,,,,,,,,,,,
Yemen,Al Bayda,Ash sharyah,12935120.0,Acute Food Insecurity December 2018,Dec 2018,,46476.0,,4.0,Dec 2018 - Jan 2019,4648.0,0.1,16731.0,0.36,15802.0,0.34,9295.0,0.2,0.0,0.0,25097.0,0.54,,,,,,,,,,,,,,,,
Yemen,Al Bayda,At taffah,12935144.0,Acute Food Insecurity December 2018,Dec 2018,,37691.0,,3.0,Dec 2018 - Jan 2019,4146.0,0.11,11684.0,0.31,16961.0,0.45,4900.0,0.13,0.0,0.0,21861.0,0.58,,,,,,,,,,,,,,,,
Yemen,Al Bayda,Az zahir,12935361.0,Acute Food Insecurity December 2018,Dec 2018,,21123.0,,3.0,Dec 2018 - Jan 2019,2957.0,0.14,5492.0,0.26,9505.0,0.45,2957.0,0.14,0.0,0.0,12462.0,0.59,,,,,,,,,,,,,,,,
Yemen,Al Bayda,Dhi na'im,12934911.0,Acute Food Insecurity December 2018,Dec 2018,,31070.0,,3.0,Dec 2018 - Jan 2019,3107.0,0.1,10875.0,0.35,12428.0,0.4,4350.0,0.14,0.0,0.0,16778.0,0.54,,,,,,,,,,,,,,,,
Yemen,Al Bayda,Maswarah,12935403.0,Acute Food Insecurity December 2018,Dec 2018,,9615.0,,4.0,Dec 2018 - Jan 2019,962.0,0.1,1538.0,0.16,4038.0,0.42,3461.0,0.36,0.0,0.0,7499.0,0.78,,,,,,,,,,,,,,,,
Yemen,Al Bayda,Mukayras,12934766.0,Acute Food Insecurity December 2018,Dec 2018,,49440.0,,3.0,Dec 2018 - Jan 2019,4944.0,0.1,12360.0,0.25,23731.0,0.48,8405.0,0.17,0.0,0.0,32136.0,0.65,,,,,,,,,,,,,,,,
Yemen,Al Bayda,Na'man,12935022.0,Acute Food Insecurity December 2018,Dec 2018,,12692.0,,3.0,Dec 2018 - Jan 2019,1523.0,0.12,4442.0,0.35,4950.0,0.39,2031.0,0.16,0.0,0.0,6981.0,0.55,,,,,,,,,,,,,,,,
Yemen,Al Bayda,Nati',12935036.0,Acute Food Insecurity December 2018,Dec 2018,,17335.0,,3.0,Dec 2018 - Jan 2019,1560.0,0.09,5027.0,0.29,7974.0,0.46,2427.0,0.14,0.0,0.0,10401.0,0.6,,,,,,,,,,,,,,,,
Yemen,Al Bayda,Rada',12935064.0,Acute Food Insecurity December 2018,Dec 2018,,82374.0,,3.0,Dec 2018 - Jan 2019,8237.0,0.1,20594.0,0.25,38716.0,0.47,14827.0,0.18,0.0,0.0,53543.0,0.65,,,,,,,,,,,,,,,,
Yemen,Al Bayda,Radman al awad,12935082.0,Acute Food Insecurity December 2018,Dec 2018,,26262.0,,3.0,Dec 2018 - Jan 2019,2626.0,0.1,8929.0,0.34,10505.0,0.4,3939.0,0.15,0.0,0.0,14444.0,0.55,,,,,,,,,,,,,,,,
Yemen,Al Bayda,Sabah,12935427.0,Acute Food Insecurity December 2018,Dec 2018,,38028.0,,3.0,Dec 2018 - Jan 2019,4183.0,0.11,14831.0,0.39,13690.0,0.36,5324.0,0.14,0.0,0.0,19014.0,0.5,,,,,,,,,,,,,,,,
Yemen,Al Bayda,Wald rabi',12935132.0,Acute Food Insecurity December 2018,Dec 2018,,25144.0,,3.0,Dec 2018 - Jan 2019,2514.0,0.1,9052.0,0.36,9555.0,0.38,4526.0,0.18,0.0,0.0,14081.0,0.56,,,,,,,,,,,,,,,,
Al Dhalee,,,,,Dec 2018,,779656.0,,,Dec 2018 - Jan 2019,122000.0,0.16,232500.0,0.3,295000.0,0.38,129000.0,0.17,1500.0,0.0,425500.0,0.55,,,,,,,,,,,,,,,,
Yemen,Al Dhalee,Ad dhale'e,12935305.0,Acute Food Insecurity December 2018,Dec 2018,,132166.0,,3.0,Dec 2018 - Jan 2019,19825.0,0.15,39650.0,0.3,48901.0,0.37,22468.0,0.17,0.0,0.0,71369.0,0.54,,,,,,,,,,,,,,,,
Yemen,Al Dhalee,Al azariq,12935243.0,Acute Food Insecurity December 2018,Dec 2018,,64847.0,,3.0,Dec 2018 - Jan 2019,6485.0,0.1,19454.0,0.3,27236.0,0.42,9727.0,0.15,1297.0,0.02,38260.0,0.59,,,,,,,,,,,,,,,,
Yemen,Al Dhalee,Al husha,12934955.0,Acute Food Insecurity December 2018,Dec 2018,,102267.0,,3.0,Dec 2018 - Jan 2019,15340.0,0.15,30680.0,0.3,38861.0,0.38,18408.0,0.18,0.0,0.0,57269.0,0.56,,,,,,,,,,,,,,,,
Yemen,Al Dhalee,Al hussein,12934757.0,Acute Food Insecurity December 2018,Dec 2018,,62888.0,,3.0,Dec 2018 - Jan 2019,6289.0,0.1,15722.0,0.25,31444.0,0.5,9433.0,0.15,0.0,0.0,40877.0,0.65,,,,,,,,,,,,,,,,
Yemen,Al Dhalee,Ash shu'ayb,12935265.0,Acute Food Insecurity December 2018,Dec 2018,,34056.0,,3.0,Dec 2018 - Jan 2019,5108.0,0.15,9876.0,0.29,13622.0,0.4,5108.0,0.15,0.0,0.0,18730.0,0.55,,,,,,,,,,,,,,,,
Yemen,Al Dhalee,Damt,12935307.0,Acute Food Insecurity December 2018,Dec 2018,,94535.0,,3.0,Dec 2018 - Jan 2019,18907.0,0.2,23634.0,0.25,35923.0,0.38,16071.0,0.17,0.0,0.0,51994.0,0.55,,,,,,,,,,,,,,,,
Yemen,Al Dhalee,Jahaf,12934971.0,Acute Food Insecurity December 2018,Dec 2018,,40251.0,,3.0,Dec 2018 - Jan 2019,6038.0,0.15,12075.0,0.3,16100.0,0.4,6038.0,0.15,0.0,0.0,22138.0,0.55,,,,,,,,,,,,,,,,
Yemen,Al Dhalee,Juban,12935401.0,Acute Food Insecurity December 2018,Dec 2018,,69189.0,,3.0,Dec 2018 - Jan 2019,13838.0,0.2,20757.0,0.3,24216.0,0.35,10378.0,0.15,0.0,0.0,34594.0,0.5,,,,,,,,,,,,,,,,
Yemen,Al Dhalee,Qa'atabah,12935094.0,Acute Food Insecurity December 2018,Dec 2018,,150392.0,,3.0,Dec 2018 - Jan 2019,22559.0,0.15,45118.0,0.3,57149.0,0.38,27071.0,0.18,0.0,0.0,84220.0,0.56,,,,,,,,,,,,,,,,
Al Hudaydah,,,,,Dec 2018,,2985122.0,,,Dec 2018 - Jan 2019,526500.0,0.18,767500.0,0.26,1126500.0,0.38,558500.0,0.19,6000.0,0.0,1691000.0,0.57,,,,,,,,,,,,,,,,
Yemen,Al Hudaydah,Ad dahi,12935349.0,Acute Food Insecurity December 2018,Dec 2018,,99818.0,,3.0,Dec 2018 - Jan 2019,14973.0,0.15,24955.0,0.25,44918.0,0.45,14973.0,0.15,0.0,0.0,59891.0,0.6,,,,,,,,,,,,,,,,
Yemen,Al Hudaydah,Ad durayhimi,12934937.0,Acute Food Insecurity December 2018,Dec 2018,,21897.0,,4.0,Dec 2018 - Jan 2019,1971.0,0.09,4598.0,0.21,6569.0,0.3,8102.0,0.37,438.0,0.02,15109.0,0.69,,,,,,,,,,,,,,,,
Yemen,Al Hudaydah,Al garrahi,12934790.0,Acute Food Insecurity December 2018,Dec 2018,,129050.0,,3.0,Dec 2018 - Jan 2019,19358.0,0.15,38715.0,0.3,49039.0,0.38,21939.0,0.17,0.0,0.0,70978.0,0.55,,,,,,,,,,,,,,,,
Yemen,Al Hudaydah,Al hajjaylah,12935343.0,Acute Food Insecurity December 2018,Dec 2018,,16663.0,,2.0,Dec 2018 - Jan 2019,4999.0,0.3,8498.0,0.51,1500.0,0.09,1000.0,0.06,0.0,0.0,2500.0,0.15,,,,,,,,,,,,,,,,
Yemen,Al Hudaydah,Al hali,12935189.0,Acute Food Insecurity December 2018,Dec 2018,,60934.0,,4.0,Dec 2018 - Jan 2019,6093.0,0.1,12187.0,0.2,17062.0,0.28,24374.0,0.4,1219.0,0.02,42655.0,0.7,,,,,,,,,,,,,,,,
Yemen,Al Hudaydah,Al hawak,12934866.0,Acute Food Insecurity December 2018,Dec 2018,,82280.0,,4.0,Dec 2018 - Jan 2019,12342.0,0.15,16456.0,0.2,24684.0,0.3,28798.0,0.35,0.0,0.0,53482.0,0.65,,,,,,,,,,,,,,,,
Yemen,Al Hudaydah,Al khawkhah,12934991.0,Acute Food Insecurity December 2018,Dec 2018,,39521.0,,3.0,Dec 2018 - Jan 2019,5928.0,0.15,9880.0,0.25,11856.0,0.3,11856.0,0.3,0.0,0.0,23712.0,0.6,,,,,,,,,,,,,,,,
Yemen,Al Hudaydah,Al mansuriyah,12935146.0,Acute Food Insecurity December 2018,Dec 2018,,83840.0,,3.0,Dec 2018 - Jan 2019,8384.0,0.1,25152.0,0.3,37728.0,0.45,12576.0,0.15,0.0,0.0,50304.0,0.6,,,,,,,,,,,,,,,,
Yemen,Al Hudaydah,Al marawi'ah,12935381.0,Acute Food Insecurity December 2018,Dec 2018,,239385.0,,3.0,Dec 2018 - Jan 2019,47877.0,0.2,71816.0,0.3,83785.0,0.35,35908.0,0.15,0.0,0.0,119693.0,0.5,,,,,,,,,,,,,,,,
Yemen,Al Hudaydah,Al mighlaf,12935257.0,Acute Food Insecurity December 2018,Dec 2018,,40094.0,,3.0,Dec 2018 - Jan 2019,6014.0,0.15,12028.0,0.3,16038.0,0.4,6014.0,0.15,0.0,0.0,22052.0,0.55,,,,,,,,,,,,,,,,
Yemen,Al Hudaydah,Al mina,12935441.0,Acute Food Insecurity December 2018,Dec 2018,,134789.0,,3.0,Dec 2018 - Jan 2019,20218.0,0.15,40437.0,0.3,49872.0,0.37,22914.0,0.17,0.0,0.0,72786.0,0.54,,,,,,,,,,,,,,,,
Yemen,Al Hudaydah,Al munirah,12935325.0,Acute Food Insecurity December 2018,Dec 2018,,37439.0,,3.0,Dec 2018 - Jan 2019,5616.0,0.15,9360.0,0.25,16848.0,0.45,5616.0,0.15,0.0,0.0,22464.0,0.6,,,,,,,,,,,,,,,,
Yemen,Al Hudaydah,Al qanawis,12934882.0,Acute Food Insecurity December 2018,Dec 2018,,98083.0,,3.0,Dec 2018 - Jan 2019,19617.0,0.2,44137.0,0.45,24521.0,0.25,9808.0,0.1,0.0,0.0,34329.0,0.35,,,,,,,,,,,,,,,,
Yemen,Al Hudaydah,Alluheyah,12934929.0,Acute Food Insecurity December 2018,Dec 2018,,151729.0,,3.0,Dec 2018 - Jan 2019,22759.0,0.15,45519.0,0.3,60692.0,0.4,22759.0,0.15,0.0,0.0,83451.0,0.55,,,,,,,,,,,,,,,,
Yemen,Al Hudaydah,As salif,12935425.0,Acute Food Insecurity December 2018,Dec 2018,,49639.0,,3.0,Dec 2018 - Jan 2019,7446.0,0.15,10921.0,0.22,22338.0,0.45,8439.0,0.17,0.0,0.0,30777.0,0.62,,,,,,,,,,,,,,,,
Yemen,Al Hudaydah,As sukhnah,12935015.0,Acute Food Insecurity December 2018,Dec 2018,,125070.0,,4.0,Dec 2018 - Jan 2019,25014.0,0.2,37521.0,0.3,43775.0,0.35,18761.0,0.15,0.0,0.0,62536.0,0.5,,,,,,,,,,,,,,,,
Yemen,Al Hudaydah,At tuhayat,12935289.0,Acute Food Insecurity December 2018,Dec 2018,,80869.0,,4.0,Dec 2018 - Jan 2019,8087.0,0.1,12130.0,0.15,24261.0,0.3,32348.0,0.4,4043.0,0.05,60652.0,0.75,,,,,,,,,,,,,,,,
Yemen,Al Hudaydah,Az zaydiyah,12935171.0,Acute Food Insecurity December 2018,Dec 2018,,224061.0,,3.0,Dec 2018 - Jan 2019,56015.0,0.25,60496.0,0.27,67218.0,0.3,38090.0,0.17,0.0,0.0,105308.0,0.47,,,,,,,,,,,,,,,,
Yemen,Al Hudaydah,Az zuhrah,12935379.0,Acute Food Insecurity December 2018,Dec 2018,,237636.0,,3.0,Dec 2018 - Jan 2019,47527.0,0.2,71291.0,0.3,95054.0,0.4,23764.0,0.1,0.0,0.0,118818.0,0.5,,,,,,,,,,,,,,,,
Yemen,Al Hudaydah,Bajil,12934872.0,Acute Food Insecurity December 2018,Dec 2018,,262946.0,,3.0,Dec 2018 - Jan 2019,39442.0,0.15,78884.0,0.3,97290.0,0.37,44701.0,0.17,0.0,0.0,141991.0,0.54,,,,,,,,,,,,,,,,
Yemen,Al Hudaydah,Bayt al faqiah,12935327.0,Acute Food Insecurity December 2018,Dec 2018,,413406.0,,3.0,Dec 2018 - Jan 2019,62011.0,0.15,82681.0,0.2,198435.0,0.48,74413.0,0.18,0.0,0.0,272848.0,0.66,,,,,,,,,,,,,,,,
Yemen,Al Hudaydah,Bura,12934845.0,Acute Food Insecurity December 2018,Dec 2018,,74621.0,,3.0,Dec 2018 - Jan 2019,11193.0,0.15,18655.0,0.25,31341.0,0.42,12686.0,0.17,0.0,0.0,44027.0,0.59,,,,,,,,,,,,,,,,
Yemen,Al Hudaydah,Hays,12934858.0,Acute Food Insecurity December 2018,Dec 2018,,48091.0,,3.0,Dec 2018 - Jan 2019,7214.0,0.15,12023.0,0.25,14427.0,0.3,14427.0,0.3,0.0,0.0,28854.0,0.6,,,,,,,,,,,,,,,,
Yemen,Al Hudaydah,Jabal ra's,12934933.0,Acute Food Insecurity December 2018,Dec 2018,,72309.0,,3.0,Dec 2018 - Jan 2019,18077.0,0.25,21693.0,0.3,25308.0,0.35,7231.0,0.1,0.0,0.0,32539.0,0.45,,,,,,,,,,,,,,,,
Yemen,Al Hudaydah,Kamaran,12934999.0,Acute Food Insecurity December 2018,Dec 2018,,3929.0,,3.0,Dec 2018 - Jan 2019,982.0,0.25,2004.0,0.51,511.0,0.13,511.0,0.13,0.0,0.0,1022.0,0.26,,,,,,,,,,,,,,,,
Yemen,Al Hudaydah,Zabid,12935044.0,Acute Food Insecurity December 2018,Dec 2018,,284436.0,,3.0,Dec 2018 - Jan 2019,42665.0,0.15,71109.0,0.25,122307.0,0.43,51198.0,0.18,0.0,0.0,173505.0,0.61,,,,,,,,,,,,,,,,
Al Jawf,,,,,Dec 2018,,603816.0,,,Dec 2018 - Jan 2019,111500.0,0.18,217000.0,0.36,188000.0,0.31,87000.0,0.14,0.0,0.0,275000.0,0.45,,,,,,,,,,,,,,,,
Yemen,Al Jawf,Al ghayl,12935231.0,Acute Food Insecurity December 2018,Dec 2018,,8320.0,,3.0,Dec 2018 - Jan 2019,998.0,0.12,1997.0,0.24,3994.0,0.48,1498.0,0.18,0.0,0.0,5492.0,0.66,,,,,,,,,,,,,,,,
Yemen,Al Jawf,Al hazm,12934943.0,Acute Food Insecurity December 2018,Dec 2018,,34811.0,,2.0,Dec 2018 - Jan 2019,10443.0,0.3,18450.0,0.53,3481.0,0.1,2437.0,0.07,0.0,0.0,5918.0,0.17,,,,,,,,,,,,,,,,
Yemen,Al Jawf,Al humaydat,12935241.0,Acute Food Insecurity December 2018,Dec 2018,,26976.0,,3.0,Dec 2018 - Jan 2019,4046.0,0.15,6474.0,0.24,11600.0,0.43,4586.0,0.17,0.0,0.0,16186.0,0.6,,,,,,,,,,,,,,,,
Yemen,Al Jawf,Al khalq,12934781.0,Acute Food Insecurity December 2018,Dec 2018,,15281.0,,2.0,Dec 2018 - Jan 2019,4431.0,0.29,8557.0,0.56,1528.0,0.1,1070.0,0.07,0.0,0.0,2598.0,0.17,,,,,,,,,,,,,,,,
Yemen,Al Jawf,Al maslub,12934880.0,Acute Food Insecurity December 2018,Dec 2018,,52419.0,,3.0,Dec 2018 - Jan 2019,7863.0,0.15,18347.0,0.35,16774.0,0.32,8911.0,0.17,0.0,0.0,25685.0,0.49,,,,,,,,,,,,,,,,
Yemen,Al Jawf,Al matammah,12935443.0,Acute Food Insecurity December 2018,Dec 2018,,47693.0,,3.0,Dec 2018 - Jan 2019,4769.0,0.1,11923.0,0.25,22416.0,0.47,8585.0,0.18,0.0,0.0,31001.0,0.65,,,,,,,,,,,,,,,,
Yemen,Al Jawf,Al maton,12935245.0,Acute Food Insecurity December 2018,Dec 2018,,168191.0,,3.0,Dec 2018 - Jan 2019,25229.0,0.15,42048.0,0.25,72322.0,0.43,30274.0,0.18,0.0,0.0,102596.0,0.61,,,,,,,,,,,,,,,,
Yemen,Al Jawf,Az zahir (1),12935419.0,Acute Food Insecurity December 2018,Dec 2018,,32081.0,,3.0,Dec 2018 - Jan 2019,6416.0,0.2,9624.0,0.3,10908.0,0.34,5133.0,0.16,0.0,0.0,16041.0,0.5,,,,,,,,,,,,,,,,
Yemen,Al Jawf,Bart al anan,12935028.0,Acute Food Insecurity December 2018,Dec 2018,,77373.0,,3.0,Dec 2018 - Jan 2019,11606.0,0.15,19343.0,0.25,33270.0,0.43,13153.0,0.17,0.0,0.0,46423.0,0.6,,,,,,,,,,,,,,,,
Yemen,Al Jawf,Khabb wa ash sha'af,12935102.0,Acute Food Insecurity December 2018,Dec 2018,,99063.0,,2.0,Dec 2018 - Jan 2019,29719.0,0.3,49532.0,0.5,9906.0,0.1,9906.0,0.1,0.0,0.0,19812.0,0.2,,,,,,,,,,,,,,,,
Yemen,Al Jawf,Kharab al marashi,12935351.0,Acute Food Insecurity December 2018,Dec 2018,,87948.0,,3.0,Dec 2018 - Jan 2019,13192.0,0.15,30782.0,0.35,30782.0,0.35,13192.0,0.15,0.0,0.0,43974.0,0.5,,,,,,,,,,,,,,,,
Yemen,Al Jawf,Rajuzah,12935275.0,Acute Food Insecurity December 2018,Dec 2018,,107671.0,,3.0,Dec 2018 - Jan 2019,16151.0,0.15,37685.0,0.35,37685.0,0.35,16151.0,0.15,0.0,0.0,53836.0,0.5,,,,,,,,,,,,,,,,
Al Maharah,,,,,Dec 2018,,169327.0,,,Dec 2018 - Jan 2019,53000.0,0.31,66500.0,0.39,31500.0,0.19,18000.0,0.11,0.0,0.0,49500.0,0.3,,,,,,,,,,,,,,,,
Yemen,Al Maharah,Al ghaydah,12935199.0,Acute Food Insecurity December 2018,Dec 2018,,55513.0,,3.0,Dec 2018 - Jan 2019,13878.0,0.25,19430.0,0.35,12768.0,0.23,9437.0,0.17,0.0,0.0,22205.0,0.4,,,,,,,,,,,,,,,,
Yemen,Al Maharah,Al masilah,12935183.0,Acute Food Insecurity December 2018,Dec 2018,,14180.0,,3.0,Dec 2018 - Jan 2019,1985.0,0.14,4538.0,0.32,5530.0,0.39,2552.0,0.18,0.0,0.0,8082.0,0.57,,,,,,,,,,,,,,,,
Yemen,Al Maharah,Hat,12935249.0,Acute Food Insecurity December 2018,Dec 2018,,5181.0,,3.0,Dec 2018 - Jan 2019,2021.0,0.39,2021.0,0.39,984.0,0.19,518.0,0.1,0.0,0.0,1502.0,0.29,,,,,,,,,,,,,,,,
Yemen,Al Maharah,Hawf,12935397.0,Acute Food Insecurity December 2018,Dec 2018,,9338.0,,2.0,Dec 2018 - Jan 2019,3455.0,0.37,4015.0,0.43,1401.0,0.15,374.0,0.04,0.0,0.0,1775.0,0.19,,,,,,,,,,,,,,,,
Yemen,Al Maharah,Huswain,12934824.0,Acute Food Insecurity December 2018,Dec 2018,,20880.0,,2.0,Dec 2018 - Jan 2019,8561.0,0.41,9605.0,0.46,2088.0,0.1,1044.0,0.05,0.0,0.0,3132.0,0.15,,,,,,,,,,,,,,,,
Yemen,Al Maharah,Man'ar,12935205.0,Acute Food Insecurity December 2018,Dec 2018,,9602.0,,3.0,Dec 2018 - Jan 2019,2977.0,0.31,3457.0,0.36,2497.0,0.26,960.0,0.1,0.0,0.0,3457.0,0.36,,,,,,,,,,,,,,,,
Yemen,Al Maharah,Qishn,12935078.0,Acute Food Insecurity December 2018,Dec 2018,,22045.0,,2.0,Dec 2018 - Jan 2019,9038.0,0.41,9920.0,0.45,1984.0,0.09,1102.0,0.05,0.0,0.0,3086.0,0.14,,,,,,,,,,,,,,,,
Yemen,Al Maharah,Sayhut,12935126.0,Acute Food Insecurity December 2018,Dec 2018,,21595.0,,3.0,Dec 2018 - Jan 2019,6479.0,0.3,8422.0,0.39,4535.0,0.21,1944.0,0.09,0.0,0.0,6479.0,0.3,,,,,,,,,,,,,,,,
Yemen,Al Maharah,Shahan,12935130.0,Acute Food Insecurity December 2018,Dec 2018,,5863.0,,2.0,Dec 2018 - Jan 2019,1993.0,0.34,2990.0,0.51,997.0,0.17,528.0,0.09,0.0,0.0,1525.0,0.26,,,,,,,,,,,,,,,,
Al Mahwit,,,,,Dec 2018,,774511.0,,,Dec 2018 - Jan 2019,127000.0,0.16,200000.0,0.26,287000.0,0.37,153500.0,0.2,7000.0,0.01,447500.0,0.58,,,,,,,,,,,,,,,,
Yemen,Al Mahwit,Al khabt,12935409.0,Acute Food Insecurity December 2018,Dec 2018,,105661.0,,3.0,Dec 2018 - Jan 2019,15849.0,0.15,36981.0,0.35,42264.0,0.4,10566.0,0.1,0.0,0.0,52830.0,0.5,,,,,,,,,,,,,,,,
Yemen,Al Mahwit,Al mahwait,12934848.0,Acute Food Insecurity December 2018,Dec 2018,,34654.0,,3.0,Dec 2018 - Jan 2019,6931.0,0.2,9357.0,0.27,12129.0,0.35,5891.0,0.17,0.0,0.0,18020.0,0.52,,,,,,,,,,,,,,,,
Yemen,Al Mahwit,Al mahwait city,12934987.0,Acute Food Insecurity December 2018,Dec 2018,,34654.0,,3.0,Dec 2018 - Jan 2019,6931.0,0.2,9357.0,0.27,12129.0,0.35,5891.0,0.17,0.0,0.0,18020.0,0.52,,,,,,,,,,,,,,,,
Yemen,Al Mahwit,Ar rujum,12935429.0,Acute Food Insecurity December 2018,Dec 2018,,91648.0,,3.0,Dec 2018 - Jan 2019,22912.0,0.25,32077.0,0.35,27494.0,0.3,9165.0,0.1,0.0,0.0,36659.0,0.4,,,,,,,,,,,,,,,,
Yemen,Al Mahwit,At tawilah,12934973.0,Acute Food Insecurity December 2018,Dec 2018,,357419.0,,3.0,Dec 2018 - Jan 2019,53613.0,0.15,125097.0,0.35,132245.0,0.37,42890.0,0.12,0.0,0.0,175135.0,0.49,,,,,,,,,,,,,,,,
Yemen,Al Mahwit,Bani sa'd,12935150.0,Acute Food Insecurity December 2018,Dec 2018,,98500.0,,3.0,Dec 2018 - Jan 2019,19700.0,0.2,21670.0,0.22,39400.0,0.4,16745.0,0.17,0.0,0.0,56145.0,0.57,,,,,,,,,,,,,,,,
Yemen,Al Mahwit,Hufash,12935173.0,Acute Food Insecurity December 2018,Dec 2018,,59081.0,,4.0,Dec 2018 - Jan 2019,5908.0,0.1,8862.0,0.15,23632.0,0.4,20678.0,0.35,0.0,0.0,44310.0,0.75,,,,,,,,,,,,,,,,
Yemen,Al Mahwit,Milhan,12934915.0,Acute Food Insecurity December 2018,Dec 2018,,138925.0,,4.0,Dec 2018 - Jan 2019,13893.0,0.1,20839.0,0.15,48624.0,0.35,48624.0,0.35,6946.0,0.05,104194.0,0.75,,,,,,,,,,,,,,,,
Yemen,Al Mahwit,Shibam kawkaban,12934945.0,Acute Food Insecurity December 2018,Dec 2018,,56207.0,,3.0,Dec 2018 - Jan 2019,8431.0,0.15,15738.0,0.28,22483.0,0.4,10117.0,0.18,0.0,0.0,32600.0,0.58,,,,,,,,,,,,,,,,
Amanat Al Asimah,,,,,Dec 2018,,3406643.0,,,Dec 2018 - Jan 2019,606500.0,0.18,1017000.0,0.3,1375000.0,0.4,408000.0,0.12,0.0,0.0,1783000.0,0.52,,,,,,,,,,,,,,,,
Yemen,Amanat Al Asimah,Al wahdah,12935052.0,Acute Food Insecurity December 2018,Dec 2018,,9626.0,,3.0,Dec 2018 - Jan 2019,963.0,0.1,2984.0,0.31,4043.0,0.42,1540.0,0.16,0.0,0.0,5583.0,0.58,,,,,,,,,,,,,,,,
Yemen,Amanat Al Asimah,As sabain,12935283.0,Acute Food Insecurity December 2018,Dec 2018,,19362.0,,3.0,Dec 2018 - Jan 2019,5034.0,0.26,6002.0,0.31,6970.0,0.36,1936.0,0.1,0.0,0.0,8906.0,0.46,,,,,,,,,,,,,,,,
Yemen,Amanat Al Asimah,Assafi'yah,12935030.0,Acute Food Insecurity December 2018,Dec 2018,,55299.0,,3.0,Dec 2018 - Jan 2019,8295.0,0.15,13825.0,0.25,23779.0,0.43,9401.0,0.17,0.0,0.0,33180.0,0.6,,,,,,,,,,,,,,,,
Yemen,Amanat Al Asimah,At tahrir,12935042.0,Acute Food Insecurity December 2018,Dec 2018,,87444.0,,3.0,Dec 2018 - Jan 2019,17489.0,0.2,23610.0,0.27,30605.0,0.35,15740.0,0.18,0.0,0.0,46345.0,0.53,,,,,,,,,,,,,,,,
Yemen,Amanat Al Asimah,Ath'thaorah,12935181.0,Acute Food Insecurity December 2018,Dec 2018,,132473.0,,3.0,Dec 2018 - Jan 2019,13247.0,0.1,33118.0,0.25,63587.0,0.48,22520.0,0.17,0.0,0.0,86107.0,0.65,,,,,,,,,,,,,,,,
Yemen,Amanat Al Asimah,Az'zal,12935060.0,Acute Food Insecurity December 2018,Dec 2018,,153759.0,,3.0,Dec 2018 - Jan 2019,30752.0,0.2,38440.0,0.25,56891.0,0.37,27677.0,0.18,0.0,0.0,84568.0,0.55,,,,,,,,,,,,,,,,
Yemen,Amanat Al Asimah,Bani al harith,12935106.0,Acute Food Insecurity December 2018,Dec 2018,,461298.0,,3.0,Dec 2018 - Jan 2019,92260.0,0.2,115325.0,0.25,184519.0,0.4,69195.0,0.15,0.0,0.0,253714.0,0.55,,,,,,,,,,,,,,,,
