centx,centy,fews_ipc,fews_ha,fews_proj_near,fews_proj_near_ha,fews_proj_med,fews_proj_med_ha,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,acled_count,acled_fatalities,p_staple_food,surface_area,cropland_pct,pop,ruggedness_mean,pasture_pct,date,area
45.01097,9.257388,,,,,,,0.1940399,110.4164,3.559663,-3.595699,2.072787,-1.25294,0,0,1.111769,8392.741,0.9359292,57682.0,52219.38,50.79167,2007-10-01,owdweyne
45.01097,9.257388,,,,,,,0.1837854,102.8899,2.340226,0.7302315,4.359169,0.4864604,0,0,1.124819,8392.741,0.9359292,57682.0,52219.38,50.79167,2007-11-01,owdweyne
45.01097,9.257388,,,,,,,0.171019,100.4385,0.4161202,-0.108383,2.98784,-0.1437191,0,0,1.158828,8392.741,0.9359292,57682.0,52219.38,50.79167,2007-12-01,owdweyne
45.01097,9.257388,,,,,,,0.1592322,99.33315,0.4318471,-0.001669349,3.610802,0.545711,0,0,1.342667,8392.741,0.9359292,59124.97,52219.38,50.79167,2008-01-01,owdweyne
45.01097,9.257388,,,,,,,0.1534172,100.8282,0.6320345,0.00250372,2.591257,0.2925792,0,0,1.396377,8392.741,0.9359292,59124.97,52219.38,50.79167,2008-02-01,owdweyne
45.01097,9.257388,,,,,,,0.1520525,100.7151,1.458879,-1.458872,1.125449,-0.789835,0,0,1.316072,8392.741,0.9359292,59124.97,52219.38,50.79167,2008-03-01,owdweyne
45.01097,9.257388,,,,,,,0.1509559,93.2891,3.06747,-4.286334,2.176772,-1.552414,0,0,1.326004,8392.741,0.9359292,59124.97,52219.38,50.79167,2008-04-01,owdweyne
45.01097,9.257388,,,,,,,0.1750201,92.67441,11.79894,0.2597282,4.388757,-1.029702,0,0,1.368461,8392.741,0.9359292,59124.97,52219.38,50.79167,2008-05-01,owdweyne
45.01097,9.257388,,,,,,,0.1670158,95.52364,2.704932,-0.3040133,3.470797,-0.4667459,0,0,1.428711,8392.741,0.9359292,59124.97,52219.38,50.79167,2008-06-01,owdweyne
45.01097,9.257388,,,,,,,0.1468819,94.37945,1.109409,-0.7546006,3.068786,-0.2635716,0,0,1.473711,8392.741,0.9359292,59124.97,52219.38,50.79167,2008-07-01,owdweyne
45.01097,9.257388,,,,,,,0.1494159,96.7553,2.678152,-0.1872775,1.972666,-0.3370067,0,0,1.527593,8392.741,0.9359292,59124.97,52219.38,50.79167,2008-08-01,owdweyne
45.01097,9.257388,,,,,,,0.159275,94.33403,7.071359,-0.0395845,1.263875,-0.3761776,0,0,1.540787,8392.741,0.9359292,59124.97,52219.38,50.79167,2008-09-01,owdweyne
45.01097,9.257388,,,,,,,0.186478,106.1134,9.338178,2.182816,3.581945,0.2562179,0,0,1.5544,8392.741,0.9359292,59124.97,52219.38,50.79167,2008-10-01,owdweyne
45.01097,9.257388,,,,,,,0.1890267,105.8242,1.365267,-0.2447276,3.583859,-0.2888493,0,0,1.552068,8392.741,0.9359292,59124.97,52219.38,50.79167,2008-11-01,owdweyne
45.01097,9.257388,,,,,,,0.1721733,101.1164,0.414116,-0.1103872,2.841011,-0.2905491,0,0,1.516395,8392.741,0.9359292,59124.97,52219.38,50.79167,2008-12-01,owdweyne
45.01097,9.257388,,,,,,,0.1593154,99.38507,0.4270768,-0.008497519,3.081283,0.01619194,0,0,1.478662,8392.741,0.9359292,60549.0,52219.38,50.79167,2009-01-01,owdweyne
45.01097,9.257388,,,,,,,0.1507284,99.06106,0.6272661,-0.009284951,2.286104,-0.01257437,0,0,1.443884,8392.741,0.9359292,60549.0,52219.38,50.79167,2009-02-01,owdweyne
45.01097,9.257388,,,,,,,0.1472059,97.48067,3.381299,0.4109768,2.005193,0.06567414,0,0,1.39927,8392.741,0.9359292,60549.0,52219.38,50.79167,2009-03-01,owdweyne
45.01097,9.257388,,,,,,,0.1524575,94.0102,4.307612,-3.046192,2.466565,-1.329004,0,0,1.344955,8392.741,0.9359292,60549.0,52219.38,50.79167,2009-04-01,owdweyne
45.01097,9.257388,,,,,,,0.1614864,85.50822,7.819828,-3.719385,2.868084,-2.550375,0,0,1.302509,8392.741,0.9359292,60549.0,52219.38,50.79167,2009-05-01,owdweyne
45.01097,9.257388,,,,,,,0.1529089,87.45529,2.995583,-0.01336238,1.743749,-2.193794,0,0,1.302364,8392.741,0.9359292,60549.0,52219.38,50.79167,2009-06-01,owdweyne
45.01097,9.257388,,,,,,,0.1461614,93.91648,0.8313351,-1.032674,1.762282,-1.570075,0,0,1.308077,8392.741,0.9359292,60549.0,52219.38,50.79167,2009-07-01,owdweyne
45.01097,9.257388,,,,,,,0.1445403,93.59807,1.384117,-1.481312,1.038334,-1.271339,0,0,1.309316,8392.741,0.9359292,60549.0,52219.38,50.79167,2009-08-01,owdweyne
45.01097,9.257388,,,,,,,0.1560314,92.41298,4.613697,-2.497247,0.9743611,-0.6656916,0,0,1.334039,8392.741,0.9359292,60549.0,52219.38,50.79167,2009-09-01,owdweyne
45.01097,9.257388,3.0,,,,,,0.1759873,100.1438,6.166084,-0.9892782,6.472258,3.146531,0,0,1.31467,8392.741,0.9359292,60549.0,52219.38,50.79167,2009-10-01,owdweyne
45.01097,9.257388,,,,,,,0.1674795,93.76121,0.8761403,-0.7338542,3.156861,-0.7158476,0,0,1.318076,8392.741,0.9359292,60549.0,52219.38,50.79167,2009-11-01,owdweyne
45.01097,9.257388,,,,,,,0.1559256,91.57421,0.4201051,-0.104398,3.038935,-0.09262494,0,0,1.317327,8392.741,0.9359292,60549.0,52219.38,50.79167,2009-12-01,owdweyne
45.01097,9.257388,3.0,,,,,,0.1514036,94.44945,0.4205914,-0.01498286,2.811452,-0.2536391,0,0,1.337432,8392.741,0.9359292,61992.0,52219.38,50.79167,2010-01-01,owdweyne
45.01097,9.257388,,,,,,,0.1472071,96.74684,1.393724,0.757173,2.872777,0.5740991,0,0,1.389185,8392.741,0.9359292,61992.0,52219.38,50.79167,2010-02-01,owdweyne
45.01097,9.257388,,,,,,,0.163434,108.227,4.247382,1.27706,3.210475,1.270956,0,0,1.395975,8392.741,0.9359292,61992.0,52219.38,50.79167,2010-03-01,owdweyne
45.01097,9.257388,3.0,,,,,,0.1732048,106.8037,12.2286,4.874797,4.223156,0.4275867,0,0,1.389967,8392.741,0.9359292,61992.0,52219.38,50.79167,2010-04-01,owdweyne
45.01097,9.257388,,,,,,,0.2118364,112.1689,22.87232,11.33311,5.831617,0.4131582,0,0,1.379393,8392.741,0.9359292,61992.0,52219.38,50.79167,2010-05-01,owdweyne
45.01097,9.257388,,,,,,,0.18972,108.5091,1.766099,-1.242847,5.016978,1.079435,0,0,1.345532,8392.741,0.9359292,61992.0,52219.38,50.79167,2010-06-01,owdweyne
45.01097,9.257388,2.0,,,,,,0.1720746,110.5671,4.885182,3.021173,4.665647,1.33329,0,0,1.354852,8392.741,0.9359292,61992.0,52219.38,50.79167,2010-07-01,owdweyne
45.01097,9.257388,,,,,,,0.1656481,107.2666,3.224891,0.3594612,3.507211,1.197538,0,0,1.383508,8392.741,0.9359292,61992.0,52219.38,50.79167,2010-08-01,owdweyne
45.01097,9.257388,,,,,,,0.1829296,108.344,8.626966,1.516022,2.064157,0.4241039,0,0,1.43617,8392.741,0.9359292,61992.0,52219.38,50.79167,2010-09-01,owdweyne
45.01097,9.257388,2.0,,,,,,0.1819406,103.5314,3.243387,-3.911975,1.563282,-1.762445,0,0,1.446736,8392.741,0.9359292,61992.0,52219.38,50.79167,2010-10-01,owdweyne
45.01097,9.257388,,,,,,,0.172213,96.41124,1.016327,-0.5936672,2.386291,-1.486417,1,0,1.475385,8392.741,0.9359292,61992.0,52219.38,50.79167,2010-11-01,owdweyne
45.01097,9.257388,,,,,,,0.1602795,94.13119,0.4545724,-0.0699308,2.490119,-0.6414407,0,0,1.468904,8392.741,0.9359292,61992.0,52219.38,50.79167,2010-12-01,owdweyne
45.01097,9.257388,2.0,,,,,,0.1551668,96.79705,0.4210562,-0.01451813,2.577361,-0.48773,0,0,1.433839,8392.741,0.9359292,63551.0,52219.38,50.79167,2011-01-01,owdweyne
45.01097,9.257388,,,,,,,0.1515757,99.61798,0.6282477,-0.00830331,2.369022,0.07034381,1,0,1.46006,8392.741,0.9359292,63551.0,52219.38,50.79167,2011-02-01,owdweyne
45.01097,9.257388,,,,,,,0.1500611,99.37139,1.35603,-1.614292,1.891804,-0.04771463,4,0,1.551754,8392.741,0.9359292,63551.0,52219.38,50.79167,2011-03-01,owdweyne
45.01097,9.257388,2.0,,3.0,0.0,3.0,0.0,0.1473393,90.85417,3.813799,-3.540006,1.461662,-2.333908,0,0,1.559204,8392.741,0.9359292,63551.0,52219.38,50.79167,2011-04-01,owdweyne
45.01097,9.257388,,,,,,,0.1750456,92.68792,13.55998,2.020767,3.448272,-1.970186,0,0,1.577212,8392.741,0.9359292,63551.0,52219.38,50.79167,2011-05-01,owdweyne
45.01097,9.257388,,,,,,,0.1807937,103.4038,4.816766,1.80782,3.509711,-0.4278314,0,0,1.617527,8392.741,0.9359292,63551.0,52219.38,50.79167,2011-06-01,owdweyne
45.01097,9.257388,3.0,,3.0,0.0,3.0,0.0,0.1579865,101.5147,2.48149,0.617481,2.817389,-0.5149681,0,0,1.624025,8392.741,0.9359292,63551.0,52219.38,50.79167,2011-07-01,owdweyne
45.01097,9.257388,,,,,,,0.1573944,101.9219,3.218423,0.3529937,2.072234,-0.2374382,1,0,1.664802,8392.741,0.9359292,63551.0,52219.38,50.79167,2011-08-01,owdweyne
45.01097,9.257388,,,,,,,0.1714179,101.526,8.160576,1.049632,1.153313,-0.4867394,0,0,1.669335,8392.741,0.9359292,63551.0,52219.38,50.79167,2011-09-01,owdweyne
45.01097,9.257388,3.0,,3.0,,2.0,,0.1743056,99.18679,2.951196,-4.204166,2.79868,-0.5270471,0,0,1.654455,8392.741,0.9359292,63551.0,52219.38,50.79167,2011-10-01,owdweyne
45.01097,9.257388,,,,,,,0.1652556,92.51622,1.768284,0.1582891,3.655176,-0.2175325,0,0,1.630853,8392.741,0.9359292,63551.0,52219.38,50.79167,2011-11-01,owdweyne
45.01097,9.257388,,,,,,,0.1576305,92.57548,0.4228351,-0.101668,2.806685,-0.3248747,0,0,1.607896,8392.741,0.9359292,63551.0,52219.38,50.79167,2011-12-01,owdweyne
45.01097,9.257388,2.0,,2.0,,2.0,,0.1500094,93.5797,0.4210797,-0.01449458,2.827409,-0.2376817,1,0,1.399306,8392.741,0.9359292,65111.0,52219.38,50.79167,2012-01-01,owdweyne
45.01097,9.257388,,,,,,,0.1477468,97.10156,0.6286964,-0.007854612,2.467078,0.1683997,0,0,1.292833,8392.741,0.9359292,65111.0,52219.38,50.79167,2012-02-01,owdweyne
45.01097,9.257388,,,,,,,0.1464547,96.98322,1.355391,-1.614932,1.442263,-0.497256,0,0,1.229071,8392.741,0.9359292,65111.0,52219.38,50.79167,2012-03-01,owdweyne
45.01097,9.257388,2.0,1.0,2.0,0.0,2.0,0.0,0.149935,92.4548,7.577352,0.2235481,2.797263,-0.9983067,0,0,1.246957,8392.741,0.9359292,65111.0,52219.38,50.79167,2012-04-01,owdweyne
45.01097,9.257388,,,,,,,0.1786354,94.58875,17.22358,5.684364,5.80904,0.3905815,0,0,1.260178,8392.741,0.9359292,65111.0,52219.38,50.79167,2012-05-01,owdweyne
45.01097,9.257388,,,,,,,0.1676495,95.88603,4.605829,1.596884,4.521217,0.5836743,0,0,1.251154,8392.741,0.9359292,65111.0,52219.38,50.79167,2012-06-01,owdweyne
45.01097,9.257388,2.0,1.0,2.0,1.0,2.0,1.0,0.1520719,97.71435,1.449048,-0.4149618,4.613619,1.281262,0,0,1.254592,8392.741,0.9359292,65111.0,52219.38,50.79167,2012-07-01,owdweyne
45.01097,9.257388,,,,,,,0.1511311,97.86604,5.07976,2.214331,2.167302,-0.1423706,0,0,1.248941,8392.741,0.9359292,65111.0,52219.38,50.79167,2012-08-01,owdweyne
45.01097,9.257388,,,,,,,0.1757928,104.1171,8.472811,1.361867,1.626876,-0.01317681,0,0,1.252696,8392.741,0.9359292,65111.0,52219.38,50.79167,2012-09-01,owdweyne
45.01097,9.257388,2.0,1.0,2.0,1.0,2.0,1.0,0.1771002,100.777,4.517019,-2.638343,2.819557,-0.5061699,0,0,1.25869,8392.741,0.9359292,65111.0,52219.38,50.79167,2012-10-01,owdweyne
45.01097,9.257388,,,,,,,0.1752459,98.10916,2.242425,0.6324307,3.85549,-0.01721829,0,0,1.222124,8392.741,0.9359292,65111.0,52219.38,50.79167,2012-11-01,owdweyne
45.01097,9.257388,,,,,,,0.1660484,97.51925,0.6428153,0.1183121,3.048885,-0.08267501,0,0,1.175801,8392.741,0.9359292,65111.0,52219.38,50.79167,2012-12-01,owdweyne
45.01097,9.257388,2.0,1.0,2.0,1.0,2.0,0.0,0.1567474,97.78309,0.474749,0.03917466,2.888426,-0.1766648,0,0,1.190122,8392.741,0.9359292,66671.0,52219.38,50.79167,2013-01-01,owdweyne
45.01097,9.257388,,,,,,,0.1489307,97.87963,0.6482059,0.01165488,2.266056,-0.03262195,1,1,1.183948,8392.741,0.9359292,66671.0,52219.38,50.79167,2013-02-01,owdweyne
45.01097,9.257388,,,,,,,0.1609558,106.5859,5.176557,2.206234,4.092108,2.152589,1,0,1.20296,8392.741,0.9359292,66671.0,52219.38,50.79167,2013-03-01,owdweyne
45.01097,9.257388,2.0,1.0,2.0,0.0,2.0,0.0,0.2063615,127.2492,10.09634,2.742535,8.562518,4.766949,0,0,1.20223,8392.741,0.9359292,66671.0,52219.38,50.79167,2013-04-01,owdweyne
45.01097,9.257388,,,,,,,0.2145447,113.603,8.696072,-2.843142,7.644408,2.225949,0,0,1.197036,8392.741,0.9359292,66671.0,52219.38,50.79167,2013-05-01,owdweyne
45.01097,9.257388,,,,,,,0.1813346,103.7132,1.410967,-1.597978,5.273646,1.336103,0,0,1.188256,8392.741,0.9359292,66671.0,52219.38,50.79167,2013-06-01,owdweyne
45.01097,9.257388,2.0,0.0,2.0,0.0,,,0.1544274,99.22786,1.864009,-6.1e-07,6.182328,2.849971,0,0,1.23587,8392.741,0.9359292,66671.0,52219.38,50.79167,2013-07-01,owdweyne
45.01097,9.257388,,,,,,,0.1615638,104.6218,2.453674,-0.4117556,4.150086,1.840413,0,0,1.214271,8392.741,0.9359292,66671.0,52219.38,50.79167,2013-08-01,owdweyne
45.01097,9.257388,,,,,,,0.1779821,105.4137,6.37641,-0.7345339,2.338787,0.6987341,0,0,1.262849,8392.741,0.9359292,66671.0,52219.38,50.79167,2013-09-01,owdweyne
45.01097,9.257388,2.0,0.0,2.0,0.0,2.0,0.0,0.1932843,109.9864,13.58668,6.431313,3.241109,-0.08461746,0,0,1.249141,8392.741,0.9359292,66671.0,52219.38,50.79167,2013-10-01,owdweyne
45.01097,9.257388,,,,,,,0.2096916,117.3931,5.078911,3.468917,5.252851,1.380142,0,0,1.256817,8392.741,0.9359292,66671.0,52219.38,50.79167,2013-11-01,owdweyne
45.01097,9.257388,,,,,,,0.2176905,127.8484,0.4250126,-0.0994906,3.330741,0.1991818,1,0,1.269659,8392.741,0.9359292,66671.0,52219.38,50.79167,2013-12-01,owdweyne
45.01097,9.257388,2.0,0.0,2.0,0.0,2.0,0.0,0.1892718,118.0726,0.4625664,0.02699205,3.132403,0.06731205,2,0,1.27006,8392.741,0.9359292,68230.0,52219.38,50.79167,2014-01-01,owdweyne
45.01097,9.257388,,,,,,,0.1723355,113.2616,0.655782,0.01923093,2.705451,0.4067733,1,1,1.260888,8392.741,0.9359292,68230.0,52219.38,50.79167,2014-02-01,owdweyne
45.01097,9.257388,,,,,,,0.1614391,106.906,2.308325,-0.6619974,2.016234,0.07671484,2,0,1.259018,8392.741,0.9359292,68230.0,52219.38,50.79167,2014-03-01,owdweyne
45.01097,9.257388,2.0,0.0,2.0,0.0,1.0,0.0,0.1690576,104.2464,5.658753,-1.695051,1.497313,-2.298257,0,0,1.265918,8392.741,0.9359292,68230.0,52219.38,50.79167,2014-04-01,owdweyne
45.01097,9.257388,,,,,,,0.2011739,106.5231,8.438958,-3.100256,6.092571,0.6741126,0,0,1.249095,8392.741,0.9359292,68230.0,52219.38,50.79167,2014-05-01,owdweyne
45.01097,9.257388,,,,,,,0.1776106,101.5833,3.348641,0.3396958,4.079112,0.141569,0,0,1.244691,8392.741,0.9359292,68230.0,52219.38,50.79167,2014-06-01,owdweyne
45.01097,9.257388,2.0,0.0,2.0,0.0,2.0,0.0,0.1550258,99.61233,1.18303,-0.6809788,2.424004,-0.9083532,0,0,1.250141,8392.741,0.9359292,68230.0,52219.38,50.79167,2014-07-01,owdweyne
45.01097,9.257388,,,,,,,0.1686644,109.2198,5.487092,2.621662,2.168231,-0.1414414,0,0,1.250542,8392.741,0.9359292,68230.0,52219.38,50.79167,2014-08-01,owdweyne
45.01097,9.257388,,,,,,,0.1998458,118.363,7.464546,0.3536016,2.594949,0.9548959,0,0,1.258036,8392.741,0.9359292,68230.0,52219.38,50.79167,2014-09-01,owdweyne
45.01097,9.257388,2.0,0.0,2.0,0.0,1.0,0.0,0.2059234,117.1786,12.15272,4.997357,5.372957,2.04723,0,0,1.249645,8392.741,0.9359292,68230.0,52219.38,50.79167,2014-10-01,owdweyne
45.01097,9.257388,,,,,,,0.1905444,106.6738,1.303025,-0.3069698,4.142192,0.2694832,0,0,1.23997,8392.741,0.9359292,68230.0,52219.38,50.79167,2014-11-01,owdweyne
45.01097,9.257388,,,,,,,0.1716618,100.816,0.4612505,-0.06325267,2.711349,-0.4202102,0,0,1.25001,8392.741,0.9359292,68230.0,52219.38,50.79167,2014-12-01,owdweyne
45.01097,9.257388,2.0,0.0,2.0,0.0,2.0,0.0,0.1641649,102.4103,0.4760388,0.0404645,2.817814,-0.2472768,0,0,1.1734,8392.741,0.9359292,69790.0,52219.38,50.79167,2015-01-01,owdweyne
45.01097,9.257388,,,,,,,0.1570633,103.2245,0.6646123,0.02806124,2.077235,-0.2214425,0,0,1.171713,8392.741,0.9359292,69790.0,52219.38,50.79167,2015-02-01,owdweyne
45.01097,9.257388,,,,,,,0.1572882,104.1572,4.44553,1.475207,1.617327,-0.322192,0,0,1.159623,8392.741,0.9359292,69790.0,52219.38,50.79167,2015-03-01,owdweyne
45.01097,9.257388,2.0,0.0,2.0,0.0,2.0,0.0,0.1612667,99.44229,5.437301,-1.916503,5.013263,1.217693,0,0,1.14984,8392.741,0.9359292,69790.0,52219.38,50.79167,2015-04-01,owdweyne
45.01097,9.257388,,,,,,,0.1920566,101.6954,13.90305,2.363837,8.585166,3.166708,1,0,1.14321,8392.741,0.9359292,69790.0,52219.38,50.79167,2015-05-01,owdweyne
45.01097,9.257388,,,,,,,0.1863989,106.6097,5.270008,2.261062,5.394469,1.456927,0,0,1.139299,8392.741,0.9359292,69790.0,52219.38,50.79167,2015-06-01,owdweyne
45.01097,9.257388,2.0,0.0,2.0,0.0,2.0,0.0,0.1611006,103.5157,1.12597,-0.7380393,4.240192,0.907835,0,0,1.140859,8392.741,0.9359292,69790.0,52219.38,50.79167,2015-07-01,owdweyne
45.01097,9.257388,,,,,,,0.1513989,98.03942,1.783492,-1.081937,2.252234,-0.05743868,0,0,1.133116,8392.741,0.9359292,69790.0,52219.38,50.79167,2015-08-01,owdweyne
45.01097,9.257388,,,,,,,0.1582989,93.75594,5.745688,-1.365256,1.154349,-0.4857032,0,0,1.171337,8392.741,0.9359292,69790.0,52219.38,50.79167,2015-09-01,owdweyne
45.01097,9.257388,2.0,0.0,1.0,0.0,1.0,0.0,0.1722614,98.0236,6.951,-0.2043622,3.152694,-0.1730331,0,0,1.135785,8392.741,0.9359292,69790.0,52219.38,50.79167,2015-10-01,owdweyne
45.01097,9.257388,,,,,,,0.1975912,110.6189,2.661583,1.051588,4.553627,0.6809184,0,0,1.139579,8392.741,0.9359292,69790.0,52219.38,50.79167,2015-11-01,owdweyne
45.01097,9.257388,,,,,,,0.1851759,108.7527,0.459807,-0.06469616,3.25949,0.1279306,0,0,1.123964,8392.741,0.9359292,69790.0,52219.38,50.79167,2015-12-01,owdweyne
45.01097,9.257388,,,,,,,0.1665162,103.8771,0.4760388,0.0404645,3.402078,0.3369875,0,0,1.161304,8392.741,0.9359292,72160.0,52219.38,50.79167,2016-01-01,owdweyne
45.01097,9.257388,1.0,0.0,2.0,0.0,1.0,0.0,0.1507132,99.0511,0.7850673,0.1485162,2.151572,-0.1471062,0,0,1.128852,8392.741,0.9359292,72160.0,52219.38,50.79167,2016-02-01,owdweyne
45.01097,9.257388,,,,,,,0.1472789,97.52905,1.307509,-1.662813,1.575816,-0.363703,0,0,1.139133,8392.741,0.9359292,72160.0,52219.38,50.79167,2016-03-01,owdweyne
45.01097,9.257388,,,,,,,0.1688829,104.1387,9.075547,1.721742,6.871799,3.07623,0,0,1.151059,8392.741,0.9359292,72160.0,52219.38,50.79167,2016-04-01,owdweyne
45.01097,9.257388,,,,,,,0.2061362,109.1506,11.68295,0.1437365,7.291325,1.872866,0,0,1.14253,8392.741,0.9359292,72160.0,52219.38,50.79167,2016-05-01,owdweyne
45.01097,9.257388,1.0,0.0,1.0,0.0,1.0,0.0,0.1789314,102.3387,2.013549,-0.9953966,4.876176,0.9386326,1,0,1.138918,8392.741,0.9359292,72160.0,52219.38,50.79167,2016-06-01,owdweyne
45.01097,9.257388,,,,,,,0.1611404,103.5413,1.478223,-0.3857867,4.851992,1.519634,0,0,1.137071,8392.741,0.9359292,72160.0,52219.38,50.79167,2016-07-01,owdweyne
45.01097,9.257388,,,,,,,0.153342,99.29772,3.256319,0.3908896,2.680219,0.3705464,0,0,1.128504,8392.741,0.9359292,72160.0,52219.38,50.79167,2016-08-01,owdweyne
45.01097,9.257388,,,,,,,0.1599504,94.73406,3.966071,-3.144873,1.074042,-0.5660111,0,0,1.115721,8392.741,0.9359292,72160.0,52219.38,50.79167,2016-09-01,owdweyne
45.01097,9.257388,2.0,0.0,2.0,0.0,2.0,0.0,0.1630561,92.7854,2.754295,-4.401067,1.924101,-1.401626,0,0,1.113648,8392.741,0.9359292,72160.0,52219.38,50.79167,2016-10-01,owdweyne
45.01097,9.257388,,,,,,,0.1589156,88.96686,0.751513,-0.8584816,3.011171,-0.861538,0,0,1.132657,8392.741,0.9359292,72160.0,52219.38,50.79167,2016-11-01,owdweyne
45.01097,9.257388,,,,,,,0.1556167,91.39276,0.5433888,0.01888569,2.768304,-0.3632558,0,0,1.118336,8392.741,0.9359292,72160.0,52219.38,50.79167,2016-12-01,owdweyne
45.01097,9.257388,,,,,,,0.1531196,95.51992,0.3810745,-0.05449985,2.586884,-0.4782073,0,0,1.118865,8392.741,0.9359292,74531.0,52219.38,50.79167,2017-01-01,owdweyne
45.01097,9.257388,2.0,0.0,3.0,0.0,3.0,0.0,0.1483373,97.48961,0.3938831,-0.2426679,2.614692,0.3160142,0,0,1.15384,8392.741,0.9359292,74531.0,52219.38,50.79167,2017-02-01,owdweyne
45.01097,9.257388,,,,,,,0.1455577,96.38926,1.412593,-1.557729,1.498624,-0.4408945,2,0,1.132367,8392.741,0.9359292,74531.0,52219.38,50.79167,2017-03-01,owdweyne
45.01097,9.257388,,,,,,,0.1495584,92.22256,2.036989,-5.316816,1.934581,-1.860988,0,0,1.122199,8392.741,0.9359292,74531.0,52219.38,50.79167,2017-04-01,owdweyne
45.01097,9.257388,,,,,,,0.1892514,100.21,10.51133,-1.027882,5.084994,-0.3334648,0,0,1.087497,8392.741,0.9359292,74531.0,52219.38,50.79167,2017-05-01,owdweyne
45.01097,9.257388,3.0,1.0,4.0,0.0,4.0,0.0,0.1813824,103.7405,1.533131,-1.475815,2.658034,-1.279509,0,0,1.076605,8392.741,0.9359292,74531.0,52219.38,50.79167,2017-06-01,owdweyne
45.01097,9.257388,,,,,,,0.1555941,99.97752,0.7785154,-1.085494,1.776287,-1.556071,0,0,1.05919,8392.741,0.9359292,74531.0,52219.38,50.79167,2017-07-01,owdweyne
45.01097,9.257388,,,,,,,0.1534751,99.38388,2.191824,-0.6736051,1.304179,-1.005493,0,0,1.041599,8392.741,0.9359292,74531.0,52219.38,50.79167,2017-08-01,owdweyne
45.01097,9.257388,,,,,,,0.1657496,98.16877,8.097357,0.9864128,1.516245,-0.123808,0,0,1.039873,8392.741,0.9359292,74531.0,52219.38,50.79167,2017-09-01,owdweyne
45.01097,9.257388,3.0,1.0,4.0,0.0,4.0,0.0,0.1621592,92.27503,4.656477,-2.498885,2.551074,-0.7746532,1,0,1.065547,8392.741,0.9359292,74531.0,52219.38,50.79167,2017-10-01,owdweyne
45.01097,9.257388,,,,,,,0.1691725,94.70905,0.8238813,-0.7861133,3.453756,-0.4189523,1,0,1.084478,8392.741,0.9359292,74531.0,52219.38,50.79167,2017-11-01,owdweyne
45.01097,9.257388,,,,,,,0.1612379,94.6941,0.336957,-0.1875462,2.607532,-0.5240281,0,0,1.10083,8392.741,0.9359292,74531.0,52219.38,50.79167,2017-12-01,owdweyne
45.01097,9.257388,,,,,,,0.1542094,96.19977,0.4325606,-0.003013696,2.722002,-0.3430892,1,0,1.102403,8392.741,0.9359292,76901.0,52219.38,50.79167,2018-01-01,owdweyne
45.01097,9.257388,3.0,0.0,3.0,0.0,3.0,0.0,0.1471086,96.68209,0.4269264,-0.2096246,1.770203,-0.5284746,0,0,1.101277,8392.741,0.9359292,76901.0,52219.38,50.79167,2018-02-01,owdweyne
45.01097,9.257388,,,,,,,0.1554838,102.9623,2.269033,-0.7012895,1.66022,-0.2792988,0,0,1.080021,8392.741,0.9359292,76901.0,52219.38,50.79167,2018-03-01,owdweyne
45.01097,9.257388,,,,,,,0.1849257,114.0312,12.91695,5.563142,6.777457,2.981888,0,0,1.061219,8392.741,0.9359292,76901.0,52219.38,50.79167,2018-04-01,owdweyne
45.01097,9.257388,,,,,,,0.202046,106.9848,17.04335,5.504134,7.795281,2.376822,0,0,1.084745,8392.741,0.9359292,76901.0,52219.38,50.79167,2018-05-01,owdweyne
45.01097,9.257388,2.0,0.0,2.0,0.0,2.0,0.0,0.1790827,102.4252,2.331867,-0.6770787,6.173728,2.236185,0,0,1.068105,8392.741,0.9359292,76901.0,52219.38,50.79167,2018-06-01,owdweyne
45.01097,9.257388,,,,,,,0.1583022,101.7176,1.142744,-0.7212656,4.307216,0.9748589,0,0,1.064222,8392.741,0.9359292,76901.0,52219.38,50.79167,2018-07-01,owdweyne
45.01097,9.257388,,,,,,,0.1558792,100.9407,3.207633,0.3422039,2.411699,0.1020267,0,0,1.0732,8392.741,0.9359292,76901.0,52219.38,50.79167,2018-08-01,owdweyne
45.01097,9.257388,,,,,,,0.1647862,97.59816,5.694354,-1.41659,1.252058,-0.3879947,0,0,1.051223,8392.741,0.9359292,76901.0,52219.38,50.79167,2018-09-01,owdweyne
45.01097,9.257388,2.0,0.0,2.0,0.0,2.0,0.0,0.1781021,101.3472,4.69035,-2.465012,2.729974,-0.5957528,1,0,1.051141,8392.741,0.9359292,76901.0,52219.38,50.79167,2018-10-01,owdweyne
45.01097,9.257388,,,,,,,0.1825189,102.1808,0.8492538,-0.7607408,3.373341,-0.4993672,0,0,1.042534,8392.741,0.9359292,76901.0,52219.38,50.79167,2018-11-01,owdweyne
45.01097,9.257388,,,,,,,0.168903,99.19572,0.3397446,-0.1847585,2.695292,-0.4362672,0,0,1.043431,8392.741,0.9359292,76901.0,52219.38,50.79167,2018-12-01,owdweyne
45.01097,9.257388,,,,,,,0.158339,98.77593,0.3553198,-0.08025452,2.674504,-0.3905869,0,0,1.080788,8392.741,0.9359292,79272.0,52219.38,50.79167,2019-01-01,owdweyne
